sensor_scenario,event_q,deltaT_threshold,model,model_key,algorithm,algorithm_key,horizon_min,threshold_mean,threshold_std,threshold_last_fold
clean,0.95,3.8100000000000023,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,30,0.3711463034152985,0.012410437686885644,0.38721397519111633
clean,0.95,3.8100000000000023,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,60,0.6904431926833967,0.031065608658831893,0.7205144028548502
clean,0.95,3.8100000000000023,DT-proxy base,DT_PROXY_BASE,RF,rf,60,0.616900124590736,0.030888023506674574,0.6012253051852632
clean,0.95,3.8100000000000023,DT-proxy base,DT_PROXY_BASE,XGBoost,xgb,60,0.27881434857845305,0.0586855382893943,0.19742272794246674
clean,0.95,3.8100000000000023,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,60,0.7534148288557534,0.0841368189228389,0.7332264166795176
clean,0.95,3.8100000000000023,Causal-parents,CAUSAL_PARENTS,RF,rf,60,0.5572377474133363,0.013799271023908398,0.5589704484607524
clean,0.95,3.8100000000000023,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,60,0.32874171137809755,0.03250930025091388,0.3327646255493164
clean,0.95,3.8100000000000023,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,60,0.7755509785336601,0.04130798025869306,0.7742770114653911
clean,0.95,3.8100000000000023,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,60,0.5775378297686007,0.01186381477839812,0.5759468454232477
clean,0.95,3.8100000000000023,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,60,0.3378216981887817,0.01815703094427246,0.32827305793762207
clean,0.95,3.8100000000000023,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,120,0.5724054442687727,0.02605565748004331,0.5817862251466857
clean,0.95,3.8100000000000023,DT-proxy base,DT_PROXY_BASE,RF,rf,120,0.5285720715897825,0.0341663210560643,0.5261630385186558
clean,0.95,3.8100000000000023,DT-proxy base,DT_PROXY_BASE,XGBoost,xgb,120,0.22507985234260558,0.028462461871877356,0.2145627737045288
clean,0.95,3.8100000000000023,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,120,0.579397064062474,0.0906795525972723,0.6881488785465285
clean,0.95,3.8100000000000023,Causal-parents,CAUSAL_PARENTS,RF,rf,120,0.5776492417221692,0.013449881759776447,0.5889293410293387
clean,0.95,3.8100000000000023,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,120,0.2983456254005432,0.027570717829982362,0.27420416474342346
clean,0.95,3.8100000000000023,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,120,0.6709683373038977,0.05245686702224904,0.64476649273051
clean,0.95,3.8100000000000023,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,120,0.5794646612815202,0.017623862820810913,0.5670239229986507
clean,0.95,3.8100000000000023,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,120,0.32113200426101685,0.04458162059387187,0.26754477620124817
