sensor_scenario,event_q,deltaT_threshold,model,model_key,algorithm,algorithm_key,horizon_min,threshold_mean,threshold_std,threshold_last_fold
noise_10,0.95,3.896504981201129,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,10,0.7844909926921579,0.04033750475890743,0.8468603520414242
noise_10,0.95,3.896504981201129,DT-proxy base,DT_PROXY_BASE,RF,rf,10,0.6081864176676126,0.010192437802413527,0.6006399441279073
noise_10,0.95,3.896504981201129,DT-proxy base,DT_PROXY_BASE,XGBoost,xgb,10,0.29518075883388517,0.051406349062106775,0.2849530577659607
noise_10,0.95,3.896504981201129,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,10,0.8231029463782263,0.04699833251135988,0.8667085062571633
noise_10,0.95,3.896504981201129,Causal-parents,CAUSAL_PARENTS,RF,rf,10,0.5827330754780501,0.026598534712101024,0.5879620140971594
noise_10,0.95,3.896504981201129,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10,0.3477117955684662,0.015361791598173113,0.33363795280456543
noise_10,0.95,3.896504981201129,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10,0.8649395058805247,0.024540359692335423,0.8960124621050628
noise_10,0.95,3.896504981201129,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10,0.5858624181118135,0.020149700275297232,0.5886454383901771
noise_10,0.95,3.896504981201129,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10,0.38268872499465945,0.025149400783870592,0.351301372051239
noise_10,0.95,3.896504981201129,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,30,0.7069863129077872,0.055977106957369405,0.7999045953363458
noise_10,0.95,3.896504981201129,DT-proxy base,DT_PROXY_BASE,RF,rf,30,0.5211802065015876,0.015440371767796194,0.5301489561542816
noise_10,0.95,3.896504981201129,DT-proxy base,DT_PROXY_BASE,XGBoost,xgb,30,0.2604388952255249,0.05262558997248131,0.20544573664665222
noise_10,0.95,3.896504981201129,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,30,0.7759580468380498,0.06279280365411936,0.7943295336792524
noise_10,0.95,3.896504981201129,Causal-parents,CAUSAL_PARENTS,RF,rf,30,0.564780442549546,0.03117847254559077,0.5527459555150203
noise_10,0.95,3.896504981201129,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,30,0.3443020820617676,0.02721853249229319,0.33321166038513184
noise_10,0.95,3.896504981201129,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,30,0.8189969448465501,0.06192276551706685,0.8601177202246806
noise_10,0.95,3.896504981201129,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,30,0.5816484245255005,0.02985207927384846,0.5604282627366886
noise_10,0.95,3.896504981201129,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,30,0.33721588253974916,0.04348941180154168,0.3303576707839966
