horizon_steps,horizon_minutes,feature_set,model,n_folds,n_test_mean,p_mean,runtime_s_mean,runtime_s_std,test_MAE_mean,test_MAE_std,test_RMSE_mean,test_RMSE_std,test_R2_mean,test_R2_std,feature_display_name,main_manuscript_configuration
3,30,AR_only,PatchTST,5,1008.0,3.0,6.683559942245483,3.096434612718019,0.3081509995586657,0.03383852328299004,0.42827925676804784,0.06117716735973716,0.9152421221854388,0.027173209296168507,AR-only,True
3,30,AR_only,TimeMixer,5,1008.0,3.0,4.258663272857666,0.8227320181209341,0.31442614047093004,0.03998068691839368,0.435577482537245,0.0660088284065142,0.912085836092329,0.029716711514702628,AR-only,True
3,30,AR_AirT_PAR,PatchTST,5,1008.0,5.0,4.283987188339234,2.039071052301263,0.3253558053112534,0.1027025896861461,0.4385108841218912,0.13892707889863168,0.9121203685169995,0.03601464196424638,AR-AirT-PAR,False
3,30,TwoStage_CBF_AirT_PAR,Ridge,5,1008.0,5.0,0.0018011569976806641,0.000838197172030923,0.3657162537369489,0.030083692575191397,0.4596351847373937,0.03772487952655976,0.9039784738188186,0.01664248060220415,Two-stage CBF,True
3,30,AR_AirT_PAR,Ridge,5,1008.0,5.0,0.0002002716064453125,0.00044782092597480376,0.36698318670710234,0.03298680568110784,0.4597929868220348,0.04261264564726067,0.903989878614244,0.01725213948501648,AR-AirT-PAR,False
3,30,AR_AirT,iTransformer,5,1008.0,4.0,3.8872798919677733,0.4617762563407997,0.3359146941337095,0.09394049289396016,0.460051426786342,0.1441829687772317,0.9038960700966954,0.04005723438391256,AR-AirT,True
3,30,AR-LeafParents,Ridge,5,1008.0,3.0,0.0008048057556152344,0.00045030322859344147,0.36718373389315256,0.032969100433963366,0.46039037450071396,0.04243703229686592,0.9037567363723392,0.017111870776253753,AR-LeafParents,True
3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge,5,1008.0,11.0,0.0024426937103271484,0.0005511696285267619,0.3593914158114972,0.03867089616561052,0.4617575241240541,0.0338563946908395,0.9029958345273432,0.016572702017695486,Two-stage CBF-residual,False
3,30,AR-LeafParents,PatchTST,5,1008.0,3.0,2.4643166065216064,0.5393754407544737,0.363286544848101,0.11409171715959751,0.46841389706472897,0.1299355990878825,0.9000094952726784,0.03775839488318817,AR-LeafParents,True
3,30,AR_only,RF,5,1008.0,3.0,0.2525954723358154,0.019412207889996588,0.3444506968705746,0.03049098733159769,0.4698167211806095,0.04194499480121345,0.8996766159658272,0.017870333010649938,AR-only,True
3,30,AR_AirT_PAR_window,Ridge,5,1008.0,9.0,0.00099945068359375,7.907449699295357e-07,0.37035819591487606,0.042640296671917786,0.47042770837102876,0.04597743974931633,0.9005919809979709,0.005979968219230237,AR-LeafParents-window,False
3,30,AR_only,XGBoost,5,1008.0,3.0,0.09281635284423828,0.005571037271270822,0.34818989993907784,0.026186528441349353,0.47220216194931874,0.04363943980539736,0.8980837448937022,0.02207481088535087,AR-only,True
3,30,AR_AirT_PAR,TimeMixer,5,1008.0,5.0,2.58754186630249,0.9758088435033625,0.3744667460195782,0.10546503255710546,0.47815081659580116,0.12783264842083605,0.8973079693962092,0.034690252946322234,AR-AirT-PAR,False
3,30,AR_PAR,Ridge,5,1008.0,4.0,0.0007954120635986328,0.00044829519619412304,0.3893396167919338,0.03802567598601461,0.4923164349041775,0.0371139134096733,0.8902094151834088,0.014665540816826583,AR-PAR,False
3,30,AR_only,Ridge,5,1008.0,3.0,0.0,0.0,0.37577738756523704,0.028629627362287424,0.496824197735095,0.04983772495256122,0.8876806057765663,0.02235595372692402,AR-only,True
3,30,TwoStage_CBF_AirT_PAR,TimeMixer,5,1008.0,5.0,3.111144781112671,2.0841432747195276,0.3823120310178599,0.1438157404539016,0.5082129619992841,0.2035864345970318,0.8823510489434068,0.06838766342107981,Two-stage CBF,True
3,30,AR_AirT_PAR_window,TimeMixer,5,1008.0,9.0,3.6907909393310545,0.8301152757769352,0.395214322482287,0.11451129391640057,0.5145660071777993,0.15225358078091833,0.8811330651817733,0.04384931686224053,AR-LeafParents-window,False
3,30,TwoStage_CBF_AirT_PAR_ValidationSelected,ValidationSelected,5,1008.0,5.0,0.16879701614379883,0.14916945554411964,0.41146240904765385,0.06695427561504078,0.5152926217052458,0.08294781528790149,0.8809440022789315,0.020690772668610087,Two-stage CBF-validation,False
3,30,AR-LeafParents,TimeMixer,5,1008.0,3.0,2.8211710453033447,0.7110083485749847,0.4135533097722002,0.1556579635897043,0.5278042287171119,0.19575598213988696,0.8734766917925707,0.0641102364963555,AR-LeafParents,True
3,30,TwoStage_CBF_AirT_PAR_Residual,PatchTST,5,1008.0,11.0,4.039399814605713,1.8548097998818311,0.4082601374116524,0.11245175555490323,0.5354912649452392,0.15070876943046016,0.8704269004696853,0.04728131648946853,Two-stage CBF-residual,False
3,30,AR_AirT_PAR,iTransformer,5,1008.0,5.0,4.887995719909668,3.2954214672604314,0.4241987894134637,0.14708916473340972,0.5459738751807952,0.16738558231892223,0.8649299336505196,0.05574422715438406,AR-AirT-PAR,False
3,30,TwoStage_CBF_AirT_PAR_Residual,TimeMixer,5,1008.0,11.0,3.952651596069336,1.0342709897259752,0.43193389545132144,0.1516553219188012,0.5519207425873198,0.16482150135091694,0.861375550972968,0.05925841926892043,Two-stage CBF-residual,False
3,30,AR_only,iTransformer,5,1008.0,3.0,4.969765281677246,3.042015149928567,0.41822460227037866,0.05221557826587503,0.5600685880887205,0.07046881541788966,0.8578616649208545,0.028709703378975833,AR-only,True
3,30,AR_PAR,RF,5,1008.0,4.0,0.2790989875793457,0.027007051528602468,0.42049992653023266,0.10265363794430296,0.5602749526323989,0.12123067067507431,0.8576529127996227,0.04673008009094446,AR-PAR,False
3,30,AR_AirT_PAR_window,PatchTST,5,1008.0,9.0,3.954529905319214,1.7199840995074145,0.43505140194348646,0.1582655851823927,0.5681956309398976,0.20546537581080493,0.8496883972679055,0.07310243499595406,AR-LeafParents-window,False
