feature,importance_std,abs_importance_std,importance_raw,abs_importance_raw,intercept_raw,rank_value,fold,horizon_steps,horizon_minutes,feature_set,model
compartment/leaf_temperature_lag1,1.7627792585839226,1.7627792585839226,0.7625365898772969,0.7625365898772969,1.3949926102634436,0.7625365898772969,fold_5,1,10,AR_AllState,Ridge
compartment/air_temperature_lag1,0.26017406025359996,0.26017406025359996,0.11659622606171308,0.11659622606171308,1.3949926102634436,0.11659622606171308,fold_5,1,10,AR_AllState,Ridge
compartment/leaf_temperature_lag2,0.08100701246017834,0.08100701246017834,0.035042510389743,0.035042510389743,1.3949926102634436,0.035042510389743,fold_5,1,10,AR_AllState,Ridge
compartment/leaf_temperature_lag3,0.07754265742495074,0.07754265742495074,0.033544507401542696,0.033544507401542696,1.3949926102634436,0.033544507401542696,fold_5,1,10,AR_AllState,Ridge
compartment/humidity_deficit_lag1,-0.05495548195227384,0.05495548195227384,-0.022414879956193227,0.022414879956193227,1.3949926102634436,0.022414879956193227,fold_5,1,10,AR_AllState,Ridge
compartment/par_lag1,0.1753714476510589,0.1753714476510589,0.0011087655385214785,0.0011087655385214785,1.3949926102634436,0.0011087655385214785,fold_5,1,10,AR_AllState,Ridge
compartment/co2_concentration_lag1,0.00523056145200156,0.00523056145200156,7.996647396182133e-05,7.996647396182133e-05,1.3949926102634436,7.996647396182133e-05,fold_5,1,10,AR_AllState,Ridge
compartment/leaf_temperature_lag1,1.8069142898820922,1.8069142898820922,0.7847719763812957,0.7847719763812957,1.3536365329380082,0.7847719763812957,fold_4,1,10,AR_AllState,Ridge
compartment/air_temperature_lag1,0.2375976955806265,0.2375976955806265,0.1032890839929843,0.1032890839929843,1.3536365329380082,0.1032890839929843,fold_4,1,10,AR_AllState,Ridge
compartment/leaf_temperature_lag2,0.07686997837463508,0.07686997837463508,0.03338483513217334,0.03338483513217334,1.3536365329380082,0.03338483513217334,fold_4,1,10,AR_AllState,Ridge
compartment/leaf_temperature_lag3,0.06289042601267152,0.06289042601267152,0.027312629773215323,0.027312629773215323,1.3536365329380082,0.027312629773215323,fold_4,1,10,AR_AllState,Ridge
compartment/humidity_deficit_lag1,-0.051474140956574266,0.051474140956574266,-0.021958990048290203,0.021958990048290203,1.3536365329380082,0.021958990048290203,fold_4,1,10,AR_AllState,Ridge
compartment/par_lag1,0.16470934254868042,0.16470934254868042,0.0010898434198750029,0.0010898434198750029,1.3536365329380082,0.0010898434198750029,fold_4,1,10,AR_AllState,Ridge
compartment/co2_concentration_lag1,0.002210701440961291,0.002210701440961291,3.179442063488134e-05,3.179442063488134e-05,1.3536365329380082,3.179442063488134e-05,fold_4,1,10,AR_AllState,Ridge
compartment/leaf_temperature_lag1,1.778847443128268,1.778847443128268,0.7957006213440941,0.7957006213440941,1.2767339081016864,0.7957006213440941,fold_3,1,10,AR_AllState,Ridge
compartment/air_temperature_lag1,0.2394176781005901,0.2394176781005901,0.1079113583408185,0.1079113583408185,1.2767339081016864,0.1079113583408185,fold_3,1,10,AR_AllState,Ridge
compartment/leaf_temperature_lag2,0.06473353774355262,0.06473353774355262,0.028955078958287816,0.028955078958287816,1.2767339081016864,0.028955078958287816,fold_3,1,10,AR_AllState,Ridge
compartment/humidity_deficit_lag1,-0.05601942067527243,0.05601942067527243,-0.02435533422815082,0.02435533422815082,1.2767339081016864,0.02435533422815082,fold_3,1,10,AR_AllState,Ridge
compartment/leaf_temperature_lag3,0.04376899549795941,0.04376899549795941,0.019577009318423745,0.019577009318423745,1.2767339081016864,0.019577009318423745,fold_3,1,10,AR_AllState,Ridge
compartment/par_lag1,0.16027317282989886,0.16027317282989886,0.0011040645641690779,0.0011040645641690779,1.2767339081016864,0.0011040645641690779,fold_3,1,10,AR_AllState,Ridge
compartment/co2_concentration_lag1,0.0031344959406966115,0.0031344959406966115,4.6479440097765556e-05,4.6479440097765556e-05,1.2767339081016864,4.6479440097765556e-05,fold_3,1,10,AR_AllState,Ridge
compartment/leaf_temperature_lag1,1.7620642849480477,1.7620642849480477,0.8068854905795794,0.8068854905795794,1.214106382762001,0.8068854905795794,fold_2,1,10,AR_AllState,Ridge
compartment/air_temperature_lag1,0.23164587612842844,0.23164587612842844,0.10692978491343555,0.10692978491343555,1.214106382762001,0.10692978491343555,fold_2,1,10,AR_AllState,Ridge
compartment/leaf_temperature_lag2,0.05695419387211368,0.05695419387211368,0.026079546636489124,0.026079546636489124,1.214106382762001,0.026079546636489124,fold_2,1,10,AR_AllState,Ridge
compartment/humidity_deficit_lag1,-0.0558172631987122,0.0558172631987122,-0.024266403816494198,0.024266403816494198,1.214106382762001,0.024266403816494198,fold_2,1,10,AR_AllState,Ridge
compartment/leaf_temperature_lag3,0.03228986515055098,0.03228986515055098,0.014785124392533672,0.014785124392533672,1.214106382762001,0.014785124392533672,fold_2,1,10,AR_AllState,Ridge
compartment/par_lag1,0.15437364854363927,0.15437364854363927,0.001098659440605785,0.001098659440605785,1.214106382762001,0.001098659440605785,fold_2,1,10,AR_AllState,Ridge
compartment/co2_concentration_lag1,0.0018462604426166568,0.0018462604426166568,2.863837900886272e-05,2.863837900886272e-05,1.214106382762001,2.863837900886272e-05,fold_2,1,10,AR_AllState,Ridge
compartment/leaf_temperature_lag1,1.8498916513788155,1.8498916513788155,0.8216655088163702,0.8216655088163702,1.101801045489779,0.8216655088163702,fold_1,1,10,AR_AllState,Ridge
compartment/air_temperature_lag1,0.2434354281219147,0.2434354281219147,0.1101698322779975,0.1101698322779975,1.101801045489779,0.1101698322779975,fold_1,1,10,AR_AllState,Ridge
compartment/humidity_deficit_lag1,-0.06302392190139126,0.06302392190139126,-0.027355037777403113,0.027355037777403113,1.101801045489779,0.027355037777403113,fold_1,1,10,AR_AllState,Ridge
compartment/leaf_temperature_lag2,0.05732411158914151,0.05732411158914151,0.02546183948760563,0.02546183948760563,1.101801045489779,0.02546183948760563,fold_1,1,10,AR_AllState,Ridge
compartment/leaf_temperature_lag3,0.01967167801866104,0.01967167801866104,0.008737749444807338,0.008737749444807338,1.101801045489779,0.008737749444807338,fold_1,1,10,AR_AllState,Ridge
compartment/par_lag1,0.14270157006567377,0.14270157006567377,0.0010447883635701734,0.0010447883635701734,1.101801045489779,0.0010447883635701734,fold_1,1,10,AR_AllState,Ridge
compartment/co2_concentration_lag1,-0.018464297651755945,0.018464297651755945,-0.00024407620471747626,0.00024407620471747626,1.101801045489779,0.00024407620471747626,fold_1,1,10,AR_AllState,Ridge
compartment/leaf_temperature_lag1,0.3155988747635932,0.3155988747635932,,,,0.3155988747635932,fold_5,1,10,AR_AllState,RF
compartment/leaf_temperature_lag2,0.23278187139999967,0.23278187139999967,,,,0.23278187139999967,fold_5,1,10,AR_AllState,RF
compartment/leaf_temperature_lag3,0.19462406603787136,0.19462406603787136,,,,0.19462406603787136,fold_5,1,10,AR_AllState,RF
compartment/air_temperature_lag1,0.15000000011189354,0.15000000011189354,,,,0.15000000011189354,fold_5,1,10,AR_AllState,RF
compartment/humidity_deficit_lag1,0.06201925564108816,0.06201925564108816,,,,0.06201925564108816,fold_5,1,10,AR_AllState,RF
compartment/par_lag1,0.03552864417698304,0.03552864417698304,,,,0.03552864417698304,fold_5,1,10,AR_AllState,RF
compartment/co2_concentration_lag1,0.009447287868571057,0.009447287868571057,,,,0.009447287868571057,fold_5,1,10,AR_AllState,RF
compartment/leaf_temperature_lag1,0.3222864865346828,0.3222864865346828,,,,0.3222864865346828,fold_4,1,10,AR_AllState,RF
compartment/leaf_temperature_lag2,0.23620754943212308,0.23620754943212308,,,,0.23620754943212308,fold_4,1,10,AR_AllState,RF
compartment/leaf_temperature_lag3,0.19317219770496147,0.19317219770496147,,,,0.19317219770496147,fold_4,1,10,AR_AllState,RF
compartment/air_temperature_lag1,0.14957358027706397,0.14957358027706397,,,,0.14957358027706397,fold_4,1,10,AR_AllState,RF
compartment/humidity_deficit_lag1,0.05735883802413985,0.05735883802413985,,,,0.05735883802413985,fold_4,1,10,AR_AllState,RF
compartment/par_lag1,0.03347540272937404,0.03347540272937404,,,,0.03347540272937404,fold_4,1,10,AR_AllState,RF
compartment/co2_concentration_lag1,0.007925945297654679,0.007925945297654679,,,,0.007925945297654679,fold_4,1,10,AR_AllState,RF
compartment/leaf_temperature_lag1,0.32039126925956707,0.32039126925956707,,,,0.32039126925956707,fold_3,1,10,AR_AllState,RF
compartment/leaf_temperature_lag2,0.23419568710188832,0.23419568710188832,,,,0.23419568710188832,fold_3,1,10,AR_AllState,RF
compartment/leaf_temperature_lag3,0.20040699833707026,0.20040699833707026,,,,0.20040699833707026,fold_3,1,10,AR_AllState,RF
compartment/air_temperature_lag1,0.1501467353817553,0.1501467353817553,,,,0.1501467353817553,fold_3,1,10,AR_AllState,RF
compartment/humidity_deficit_lag1,0.05352344132039086,0.05352344132039086,,,,0.05352344132039086,fold_3,1,10,AR_AllState,RF
compartment/par_lag1,0.03385972972668359,0.03385972972668359,,,,0.03385972972668359,fold_3,1,10,AR_AllState,RF
compartment/co2_concentration_lag1,0.007476138872644459,0.007476138872644459,,,,0.007476138872644459,fold_3,1,10,AR_AllState,RF
compartment/leaf_temperature_lag1,0.3222859696794074,0.3222859696794074,,,,0.3222859696794074,fold_2,1,10,AR_AllState,RF
compartment/leaf_temperature_lag2,0.239023858203287,0.239023858203287,,,,0.239023858203287,fold_2,1,10,AR_AllState,RF
compartment/leaf_temperature_lag3,0.20096536941445886,0.20096536941445886,,,,0.20096536941445886,fold_2,1,10,AR_AllState,RF
compartment/air_temperature_lag1,0.144232947020351,0.144232947020351,,,,0.144232947020351,fold_2,1,10,AR_AllState,RF
compartment/humidity_deficit_lag1,0.053776709609323896,0.053776709609323896,,,,0.053776709609323896,fold_2,1,10,AR_AllState,RF
compartment/par_lag1,0.03265764359771641,0.03265764359771641,,,,0.03265764359771641,fold_2,1,10,AR_AllState,RF
compartment/co2_concentration_lag1,0.0070575024754555,0.0070575024754555,,,,0.0070575024754555,fold_2,1,10,AR_AllState,RF
compartment/leaf_temperature_lag1,0.31718629197075915,0.31718629197075915,,,,0.31718629197075915,fold_1,1,10,AR_AllState,RF
compartment/leaf_temperature_lag2,0.2536848927762076,0.2536848927762076,,,,0.2536848927762076,fold_1,1,10,AR_AllState,RF
compartment/leaf_temperature_lag3,0.208225122947743,0.208225122947743,,,,0.208225122947743,fold_1,1,10,AR_AllState,RF
compartment/air_temperature_lag1,0.13819436381679936,0.13819436381679936,,,,0.13819436381679936,fold_1,1,10,AR_AllState,RF
compartment/humidity_deficit_lag1,0.0494607037506848,0.0494607037506848,,,,0.0494607037506848,fold_1,1,10,AR_AllState,RF
compartment/par_lag1,0.026019970906752857,0.026019970906752857,,,,0.026019970906752857,fold_1,1,10,AR_AllState,RF
compartment/co2_concentration_lag1,0.0072286538310531835,0.0072286538310531835,,,,0.0072286538310531835,fold_1,1,10,AR_AllState,RF
compartment/leaf_temperature_lag1,0.6677380204200745,0.6677380204200745,,,,0.6677380204200745,fold_5,1,10,AR_AllState,XGBoost
compartment/leaf_temperature_lag2,0.2005702406167984,0.2005702406167984,,,,0.2005702406167984,fold_5,1,10,AR_AllState,XGBoost
compartment/air_temperature_lag1,0.07196266204118729,0.07196266204118729,,,,0.07196266204118729,fold_5,1,10,AR_AllState,XGBoost
compartment/humidity_deficit_lag1,0.02012321539223194,0.02012321539223194,,,,0.02012321539223194,fold_5,1,10,AR_AllState,XGBoost
compartment/par_lag1,0.016950709745287895,0.016950709745287895,,,,0.016950709745287895,fold_5,1,10,AR_AllState,XGBoost
compartment/leaf_temperature_lag3,0.013306128792464733,0.013306128792464733,,,,0.013306128792464733,fold_5,1,10,AR_AllState,XGBoost
compartment/co2_concentration_lag1,0.009349006228148937,0.009349006228148937,,,,0.009349006228148937,fold_5,1,10,AR_AllState,XGBoost
compartment/leaf_temperature_lag1,0.6887085437774658,0.6887085437774658,,,,0.6887085437774658,fold_4,1,10,AR_AllState,XGBoost
compartment/leaf_temperature_lag2,0.20880518853664398,0.20880518853664398,,,,0.20880518853664398,fold_4,1,10,AR_AllState,XGBoost
compartment/air_temperature_lag1,0.05021978169679642,0.05021978169679642,,,,0.05021978169679642,fold_4,1,10,AR_AllState,XGBoost
compartment/humidity_deficit_lag1,0.018266912549734116,0.018266912549734116,,,,0.018266912549734116,fold_4,1,10,AR_AllState,XGBoost
compartment/par_lag1,0.014242279343307018,0.014242279343307018,,,,0.014242279343307018,fold_4,1,10,AR_AllState,XGBoost
compartment/leaf_temperature_lag3,0.01263331901282072,0.01263331901282072,,,,0.01263331901282072,fold_4,1,10,AR_AllState,XGBoost
compartment/co2_concentration_lag1,0.007124107331037521,0.007124107331037521,,,,0.007124107331037521,fold_4,1,10,AR_AllState,XGBoost
compartment/leaf_temperature_lag1,0.6909879446029663,0.6909879446029663,,,,0.6909879446029663,fold_3,1,10,AR_AllState,XGBoost
compartment/leaf_temperature_lag2,0.20187559723854065,0.20187559723854065,,,,0.20187559723854065,fold_3,1,10,AR_AllState,XGBoost
compartment/air_temperature_lag1,0.06006704270839691,0.06006704270839691,,,,0.06006704270839691,fold_3,1,10,AR_AllState,XGBoost
compartment/humidity_deficit_lag1,0.01625250093638897,0.01625250093638897,,,,0.01625250093638897,fold_3,1,10,AR_AllState,XGBoost
compartment/par_lag1,0.013939622789621353,0.013939622789621353,,,,0.013939622789621353,fold_3,1,10,AR_AllState,XGBoost
compartment/leaf_temperature_lag3,0.010505853220820427,0.010505853220820427,,,,0.010505853220820427,fold_3,1,10,AR_AllState,XGBoost
compartment/co2_concentration_lag1,0.006371408700942993,0.006371408700942993,,,,0.006371408700942993,fold_3,1,10,AR_AllState,XGBoost
compartment/leaf_temperature_lag1,0.6903680562973022,0.6903680562973022,,,,0.6903680562973022,fold_2,1,10,AR_AllState,XGBoost
compartment/leaf_temperature_lag2,0.21455056965351105,0.21455056965351105,,,,0.21455056965351105,fold_2,1,10,AR_AllState,XGBoost
compartment/air_temperature_lag1,0.0482746958732605,0.0482746958732605,,,,0.0482746958732605,fold_2,1,10,AR_AllState,XGBoost
compartment/humidity_deficit_lag1,0.015882540494203568,0.015882540494203568,,,,0.015882540494203568,fold_2,1,10,AR_AllState,XGBoost
compartment/par_lag1,0.01448094006627798,0.01448094006627798,,,,0.01448094006627798,fold_2,1,10,AR_AllState,XGBoost
compartment/leaf_temperature_lag3,0.009848127141594887,0.009848127141594887,,,,0.009848127141594887,fold_2,1,10,AR_AllState,XGBoost
compartment/co2_concentration_lag1,0.006595043931156397,0.006595043931156397,,,,0.006595043931156397,fold_2,1,10,AR_AllState,XGBoost
compartment/leaf_temperature_lag1,0.6986245512962341,0.6986245512962341,,,,0.6986245512962341,fold_1,1,10,AR_AllState,XGBoost
compartment/leaf_temperature_lag2,0.2247275859117508,0.2247275859117508,,,,0.2247275859117508,fold_1,1,10,AR_AllState,XGBoost
compartment/air_temperature_lag1,0.03734064847230911,0.03734064847230911,,,,0.03734064847230911,fold_1,1,10,AR_AllState,XGBoost
compartment/humidity_deficit_lag1,0.013465275056660175,0.013465275056660175,,,,0.013465275056660175,fold_1,1,10,AR_AllState,XGBoost
compartment/par_lag1,0.011335637420415878,0.011335637420415878,,,,0.011335637420415878,fold_1,1,10,AR_AllState,XGBoost
compartment/leaf_temperature_lag3,0.009219620376825333,0.009219620376825333,,,,0.009219620376825333,fold_1,1,10,AR_AllState,XGBoost
compartment/co2_concentration_lag1,0.0052867005579173565,0.0052867005579173565,,,,0.0052867005579173565,fold_1,1,10,AR_AllState,XGBoost
compartment/leaf_temperature_lag1,1.783621823198707,1.783621823198707,0.7715525900759959,0.7715525900759959,1.5468314392539426,0.7715525900759959,fold_5,1,10,TwoStage_CBF_AirT_PAR,Ridge
compartment/air_temperature_hat,0.252597364177867,0.252597364177867,0.11669551303031242,0.11669551303031242,1.5468314392539426,0.11669551303031242,fold_5,1,10,TwoStage_CBF_AirT_PAR,Ridge
compartment/leaf_temperature_lag2,0.06830332755744283,0.06830332755744283,0.02954707244341745,0.02954707244341745,1.5468314392539426,0.02954707244341745,fold_5,1,10,TwoStage_CBF_AirT_PAR,Ridge
compartment/leaf_temperature_lag3,0.049437228615678064,0.049437228615678064,0.02138626062455229,0.02138626062455229,1.5468314392539426,0.02138626062455229,fold_5,1,10,TwoStage_CBF_AirT_PAR,Ridge
compartment/par_hat,0.15493899422188565,0.15493899422188565,0.0011922870562452244,0.0011922870562452244,1.5468314392539426,0.0011922870562452244,fold_5,1,10,TwoStage_CBF_AirT_PAR,Ridge
compartment/leaf_temperature_lag1,1.8276492391067278,1.8276492391067278,0.7937774987651188,0.7937774987651188,1.4674077726062684,0.7937774987651188,fold_4,1,10,TwoStage_CBF_AirT_PAR,Ridge
compartment/air_temperature_hat,0.23132946915928732,0.23132946915928732,0.10342422407220914,0.10342422407220914,1.4674077726062684,0.10342422407220914,fold_4,1,10,TwoStage_CBF_AirT_PAR,Ridge
compartment/leaf_temperature_lag2,0.06520747066826393,0.06520747066826393,0.028319777157168415,0.028319777157168415,1.4674077726062684,0.028319777157168415,fold_4,1,10,TwoStage_CBF_AirT_PAR,Ridge
compartment/leaf_temperature_lag3,0.03601288920021079,0.03601288920021079,0.015640007106820984,0.015640007106820984,1.4674077726062684,0.015640007106820984,fold_4,1,10,TwoStage_CBF_AirT_PAR,Ridge
compartment/par_hat,0.14335948047072347,0.14335948047072347,0.0011495052597612233,0.0011495052597612233,1.4674077726062684,0.0011495052597612233,fold_4,1,10,TwoStage_CBF_AirT_PAR,Ridge
compartment/leaf_temperature_lag1,1.8037079988083402,1.8037079988083402,0.8068210576007331,0.8068210576007331,1.3922512492772903,0.8068210576007331,fold_3,1,10,TwoStage_CBF_AirT_PAR,Ridge
compartment/air_temperature_hat,0.2316642096735797,0.2316642096735797,0.10744412624520884,0.10744412624520884,1.3922512492772903,0.10744412624520884,fold_3,1,10,TwoStage_CBF_AirT_PAR,Ridge
compartment/leaf_temperature_lag2,0.0537737202726009,0.0537737202726009,0.02405279196299014,0.02405279196299014,1.3922512492772903,0.02405279196299014,fold_3,1,10,TwoStage_CBF_AirT_PAR,Ridge
compartment/leaf_temperature_lag3,0.014077375702086612,0.014077375702086612,0.0062965327890961145,0.0062965327890961145,1.3922512492772903,0.0062965327890961145,fold_3,1,10,TwoStage_CBF_AirT_PAR,Ridge
compartment/par_hat,0.1350161649586315,0.1350161649586315,0.0011252816951484847,0.0011252816951484847,1.3922512492772903,0.0011252816951484847,fold_3,1,10,TwoStage_CBF_AirT_PAR,Ridge
compartment/leaf_temperature_lag1,1.7877944512825708,1.7877944512825708,0.8186678631427563,0.8186678631427563,1.3188665738773153,0.8186678631427563,fold_2,1,10,TwoStage_CBF_AirT_PAR,Ridge
compartment/air_temperature_hat,0.22198895395307955,0.22198895395307955,0.10553483251145003,0.10553483251145003,1.3188665738773153,0.10553483251145003,fold_2,1,10,TwoStage_CBF_AirT_PAR,Ridge
compartment/leaf_temperature_lag2,0.0470511290917919,0.0470511290917919,0.02154489480097206,0.02154489480097206,1.3188665738773153,0.02154489480097206,fold_2,1,10,TwoStage_CBF_AirT_PAR,Ridge
compartment/leaf_temperature_lag3,0.0031236709475567104,0.0031236709475567104,0.0014302897613736683,0.0014302897613736683,1.3188665738773153,0.0014302897613736683,fold_2,1,10,TwoStage_CBF_AirT_PAR,Ridge
compartment/par_hat,0.12882168394286056,0.12882168394286056,0.0011035657699984616,0.0011035657699984616,1.3188665738773153,0.0011035657699984616,fold_2,1,10,TwoStage_CBF_AirT_PAR,Ridge
compartment/leaf_temperature_lag1,1.888288961634002,1.888288961634002,0.838720424137758,0.838720424137758,0.9868942704800077,0.838720424137758,fold_1,1,10,TwoStage_CBF_AirT_PAR,Ridge
compartment/air_temperature_hat,0.22611483318077039,0.22611483318077039,0.10515309968620132,0.10515309968620132,0.9868942704800077,0.10515309968620132,fold_1,1,10,TwoStage_CBF_AirT_PAR,Ridge
compartment/leaf_temperature_lag2,0.04823434349148919,0.04823434349148919,0.021424407247210956,0.021424407247210956,0.9868942704800077,0.021424407247210956,fold_1,1,10,TwoStage_CBF_AirT_PAR,Ridge
compartment/leaf_temperature_lag3,-0.007110826883550748,0.007110826883550748,-0.0031584811216880484,0.0031584811216880484,0.9868942704800077,0.0031584811216880484,fold_1,1,10,TwoStage_CBF_AirT_PAR,Ridge
compartment/par_hat,0.10547831150868492,0.10547831150868492,0.0009213260098700032,0.0009213260098700032,0.9868942704800077,0.0009213260098700032,fold_1,1,10,TwoStage_CBF_AirT_PAR,Ridge
compartment/leaf_temperature_lag1,0.4028720346688694,0.4028720346688694,,,,0.4028720346688694,fold_5,1,10,TwoStage_CBF_AirT_PAR,RF
compartment/leaf_temperature_lag2,0.23380323458490646,0.23380323458490646,,,,0.23380323458490646,fold_5,1,10,TwoStage_CBF_AirT_PAR,RF
compartment/leaf_temperature_lag3,0.1947380606727703,0.1947380606727703,,,,0.1947380606727703,fold_5,1,10,TwoStage_CBF_AirT_PAR,RF
compartment/air_temperature_hat,0.1501103503007784,0.1501103503007784,,,,0.1501103503007784,fold_5,1,10,TwoStage_CBF_AirT_PAR,RF
compartment/par_hat,0.018476319772675387,0.018476319772675387,,,,0.018476319772675387,fold_5,1,10,TwoStage_CBF_AirT_PAR,RF
compartment/leaf_temperature_lag1,0.4044550640188312,0.4044550640188312,,,,0.4044550640188312,fold_4,1,10,TwoStage_CBF_AirT_PAR,RF
compartment/leaf_temperature_lag2,0.24810413703829268,0.24810413703829268,,,,0.24810413703829268,fold_4,1,10,TwoStage_CBF_AirT_PAR,RF
compartment/leaf_temperature_lag3,0.20111594917743236,0.20111594917743236,,,,0.20111594917743236,fold_4,1,10,TwoStage_CBF_AirT_PAR,RF
compartment/air_temperature_hat,0.1307371869323545,0.1307371869323545,,,,0.1307371869323545,fold_4,1,10,TwoStage_CBF_AirT_PAR,RF
compartment/par_hat,0.015587662833089128,0.015587662833089128,,,,0.015587662833089128,fold_4,1,10,TwoStage_CBF_AirT_PAR,RF
compartment/leaf_temperature_lag1,0.4045184912157196,0.4045184912157196,,,,0.4045184912157196,fold_3,1,10,TwoStage_CBF_AirT_PAR,RF
compartment/leaf_temperature_lag2,0.24266314706636094,0.24266314706636094,,,,0.24266314706636094,fold_3,1,10,TwoStage_CBF_AirT_PAR,RF
compartment/leaf_temperature_lag3,0.20064854894768133,0.20064854894768133,,,,0.20064854894768133,fold_3,1,10,TwoStage_CBF_AirT_PAR,RF
compartment/air_temperature_hat,0.1370186504979803,0.1370186504979803,,,,0.1370186504979803,fold_3,1,10,TwoStage_CBF_AirT_PAR,RF
compartment/par_hat,0.01515116227225768,0.01515116227225768,,,,0.01515116227225768,fold_3,1,10,TwoStage_CBF_AirT_PAR,RF
compartment/leaf_temperature_lag1,0.4003545902707845,0.4003545902707845,,,,0.4003545902707845,fold_2,1,10,TwoStage_CBF_AirT_PAR,RF
compartment/leaf_temperature_lag2,0.24972565058563484,0.24972565058563484,,,,0.24972565058563484,fold_2,1,10,TwoStage_CBF_AirT_PAR,RF
compartment/leaf_temperature_lag3,0.20984479517565513,0.20984479517565513,,,,0.20984479517565513,fold_2,1,10,TwoStage_CBF_AirT_PAR,RF
compartment/air_temperature_hat,0.12608172589338393,0.12608172589338393,,,,0.12608172589338393,fold_2,1,10,TwoStage_CBF_AirT_PAR,RF
compartment/par_hat,0.013993238074541626,0.013993238074541626,,,,0.013993238074541626,fold_2,1,10,TwoStage_CBF_AirT_PAR,RF
compartment/leaf_temperature_lag1,0.4086284640964912,0.4086284640964912,,,,0.4086284640964912,fold_1,1,10,TwoStage_CBF_AirT_PAR,RF
compartment/leaf_temperature_lag2,0.25257852186674756,0.25257852186674756,,,,0.25257852186674756,fold_1,1,10,TwoStage_CBF_AirT_PAR,RF
compartment/leaf_temperature_lag3,0.2165817559756936,0.2165817559756936,,,,0.2165817559756936,fold_1,1,10,TwoStage_CBF_AirT_PAR,RF
compartment/air_temperature_hat,0.1103021670121246,0.1103021670121246,,,,0.1103021670121246,fold_1,1,10,TwoStage_CBF_AirT_PAR,RF
compartment/par_hat,0.011909091048942885,0.011909091048942885,,,,0.011909091048942885,fold_1,1,10,TwoStage_CBF_AirT_PAR,RF
compartment/leaf_temperature_lag1,0.8195668458938599,0.8195668458938599,,,,0.8195668458938599,fold_5,1,10,TwoStage_CBF_AirT_PAR,XGBoost
compartment/air_temperature_hat,0.07562437653541565,0.07562437653541565,,,,0.07562437653541565,fold_5,1,10,TwoStage_CBF_AirT_PAR,XGBoost
compartment/leaf_temperature_lag2,0.07055813074111938,0.07055813074111938,,,,0.07055813074111938,fold_5,1,10,TwoStage_CBF_AirT_PAR,XGBoost
compartment/par_hat,0.018632367253303528,0.018632367253303528,,,,0.018632367253303528,fold_5,1,10,TwoStage_CBF_AirT_PAR,XGBoost
compartment/leaf_temperature_lag3,0.015618314035236835,0.015618314035236835,,,,0.015618314035236835,fold_5,1,10,TwoStage_CBF_AirT_PAR,XGBoost
compartment/leaf_temperature_lag1,0.8466629385948181,0.8466629385948181,,,,0.8466629385948181,fold_4,1,10,TwoStage_CBF_AirT_PAR,XGBoost
compartment/leaf_temperature_lag2,0.07255440205335617,0.07255440205335617,,,,0.07255440205335617,fold_4,1,10,TwoStage_CBF_AirT_PAR,XGBoost
compartment/air_temperature_hat,0.05026831105351448,0.05026831105351448,,,,0.05026831105351448,fold_4,1,10,TwoStage_CBF_AirT_PAR,XGBoost
compartment/par_hat,0.016174528747797012,0.016174528747797012,,,,0.016174528747797012,fold_4,1,10,TwoStage_CBF_AirT_PAR,XGBoost
compartment/leaf_temperature_lag3,0.01433978695422411,0.01433978695422411,,,,0.01433978695422411,fold_4,1,10,TwoStage_CBF_AirT_PAR,XGBoost
compartment/leaf_temperature_lag1,0.8463087677955627,0.8463087677955627,,,,0.8463087677955627,fold_3,1,10,TwoStage_CBF_AirT_PAR,XGBoost
compartment/air_temperature_hat,0.06570792198181152,0.06570792198181152,,,,0.06570792198181152,fold_3,1,10,TwoStage_CBF_AirT_PAR,XGBoost
compartment/leaf_temperature_lag2,0.06121838837862015,0.06121838837862015,,,,0.06121838837862015,fold_3,1,10,TwoStage_CBF_AirT_PAR,XGBoost
compartment/par_hat,0.014767642132937908,0.014767642132937908,,,,0.014767642132937908,fold_3,1,10,TwoStage_CBF_AirT_PAR,XGBoost
compartment/leaf_temperature_lag3,0.0119972825050354,0.0119972825050354,,,,0.0119972825050354,fold_3,1,10,TwoStage_CBF_AirT_PAR,XGBoost
compartment/leaf_temperature_lag1,0.8468055129051208,0.8468055129051208,,,,0.8468055129051208,fold_2,1,10,TwoStage_CBF_AirT_PAR,XGBoost
compartment/leaf_temperature_lag2,0.07098978012800217,0.07098978012800217,,,,0.07098978012800217,fold_2,1,10,TwoStage_CBF_AirT_PAR,XGBoost
compartment/air_temperature_hat,0.0554504469037056,0.0554504469037056,,,,0.0554504469037056,fold_2,1,10,TwoStage_CBF_AirT_PAR,XGBoost
compartment/par_hat,0.014415139332413673,0.014415139332413673,,,,0.014415139332413673,fold_2,1,10,TwoStage_CBF_AirT_PAR,XGBoost
compartment/leaf_temperature_lag3,0.012339115142822266,0.012339115142822266,,,,0.012339115142822266,fold_2,1,10,TwoStage_CBF_AirT_PAR,XGBoost
compartment/leaf_temperature_lag1,0.8622757196426392,0.8622757196426392,,,,0.8622757196426392,fold_1,1,10,TwoStage_CBF_AirT_PAR,XGBoost
compartment/leaf_temperature_lag2,0.07778462022542953,0.07778462022542953,,,,0.07778462022542953,fold_1,1,10,TwoStage_CBF_AirT_PAR,XGBoost
compartment/air_temperature_hat,0.03672810271382332,0.03672810271382332,,,,0.03672810271382332,fold_1,1,10,TwoStage_CBF_AirT_PAR,XGBoost
