sensor_scenario,event_q,deltaT_threshold,model,model_key,algorithm,algorithm_key,horizon_min,threshold_mean,threshold_std,threshold_last_fold
noise_5,0.95,3.8481142849745926,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,10,0.8133500019551907,0.04318645107822726,0.8678550152225344
noise_5,0.95,3.8481142849745926,DT-proxy base,DT_PROXY_BASE,RF,rf,10,0.5913848978724583,0.035574041988049275,0.6270060424659049
noise_5,0.95,3.8481142849745926,DT-proxy base,DT_PROXY_BASE,XGBoost,xgb,10,0.32281044125556946,0.026333346272439263,0.3329266905784607
noise_5,0.95,3.8481142849745926,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,10,0.839205829408223,0.03893680991834574,0.8694347840870806
noise_5,0.95,3.8481142849745926,Causal-parents,CAUSAL_PARENTS,RF,rf,10,0.5833564514483699,0.012567161617730669,0.5862390998761589
noise_5,0.95,3.8481142849745926,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10,0.3602083444595337,0.03501347319153358,0.327119916677475
noise_5,0.95,3.8481142849745926,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10,0.8586985687096501,0.016119561008733074,0.8393409006034671
noise_5,0.95,3.8481142849745926,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10,0.5932577282439411,0.01818609002242996,0.6032224550209941
noise_5,0.95,3.8481142849745926,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10,0.3822582423686981,0.011733210358568594,0.38594627380371094
noise_5,0.95,3.8481142849745926,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,30,0.7518397034779573,0.0378035463798098,0.8011638648325916
noise_5,0.95,3.8481142849745926,DT-proxy base,DT_PROXY_BASE,RF,rf,30,0.5710220653474801,0.04930506374076046,0.5951395461987055
noise_5,0.95,3.8481142849745926,DT-proxy base,DT_PROXY_BASE,XGBoost,xgb,30,0.2860430896282196,0.04073325908582095,0.25030428171157837
noise_5,0.95,3.8481142849745926,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,30,0.7827892888395539,0.06223904446230604,0.7974673357838824
noise_5,0.95,3.8481142849745926,Causal-parents,CAUSAL_PARENTS,RF,rf,30,0.5913230926685102,0.01589931933028129,0.5831577864717843
noise_5,0.95,3.8481142849745926,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,30,0.36463959217071534,0.03353582160230566,0.32211628556251526
noise_5,0.95,3.8481142849745926,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,30,0.7714105857281693,0.08333113035055487,0.8394703875413722
noise_5,0.95,3.8481142849745926,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,30,0.6033255406562429,0.014784407192317228,0.5811431851243621
noise_5,0.95,3.8481142849745926,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,30,0.36121646165847776,0.038323723502109455,0.4256596863269806
noise_5,0.95,3.8481142849745926,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,60,0.6507598354358797,0.041412961865197113,0.7082500463014164
noise_5,0.95,3.8481142849745926,DT-proxy base,DT_PROXY_BASE,RF,rf,60,0.56873493297577,0.04065534205496049,0.5435585096888271
noise_5,0.95,3.8481142849745926,DT-proxy base,DT_PROXY_BASE,XGBoost,xgb,60,0.2766246020793915,0.05685280904987153,0.20620861649513245
noise_5,0.95,3.8481142849745926,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,60,0.7612269321940917,0.09502936190727004,0.8354088536038623
noise_5,0.95,3.8481142849745926,Causal-parents,CAUSAL_PARENTS,RF,rf,60,0.5683829325564381,0.012619391470314224,0.5712739348281838
noise_5,0.95,3.8481142849745926,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,60,0.2925537943840027,0.025775226094981188,0.262410968542099
noise_5,0.95,3.8481142849745926,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,60,0.7993295671714329,0.03250773224126733,0.8193329915771406
noise_5,0.95,3.8481142849745926,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,60,0.5735726020035607,0.022430752747116894,0.5406454813322309
noise_5,0.95,3.8481142849745926,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,60,0.32223503589630126,0.013047992567349872,0.33339378237724304
noise_5,0.95,3.8481142849745926,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,120,0.5502181785132008,0.03301969301255029,0.5851900983689285
noise_5,0.95,3.8481142849745926,DT-proxy base,DT_PROXY_BASE,RF,rf,120,0.518738019178266,0.006259730685801734,0.5105488715828792
noise_5,0.95,3.8481142849745926,DT-proxy base,DT_PROXY_BASE,XGBoost,xgb,120,0.19726215302944183,0.04698961740902547,0.1795983910560608
noise_5,0.95,3.8481142849745926,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,120,0.5805142340600596,0.08030251333323178,0.6897761616055409
noise_5,0.95,3.8481142849745926,Causal-parents,CAUSAL_PARENTS,RF,rf,120,0.5615827051439182,0.023364699713240695,0.5607552851655485
noise_5,0.95,3.8481142849745926,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,120,0.28842389583587646,0.03277104831009596,0.2520409822463989
noise_5,0.95,3.8481142849745926,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,120,0.6847557221100873,0.07001306041776252,0.7082394994695858
