roc_auc,roc_auc_mean,roc_auc_std,roc_auc_mean_std,pr_auc,pr_auc_mean,pr_auc_std,pr_auc_mean_std,f1,f1_mean,f1_std,f1_mean_std,brier,brier_mean,brier_std,brier_mean_std,precision,precision_mean,precision_std,precision_mean_std,recall,recall_mean,recall_std,recall_mean_std,top10_alert_precision,top10_alert_precision_mean,top10_alert_precision_std,top10_alert_precision_mean_std,sensor_scenario,event_q,deltaT_threshold,model,model_key,algorithm,algorithm_key,horizon_min,n_folds,n_samples,positive_rate
0.9364485128659525,0.9364485128659525,0.041418739693592416,0.936 ± 0.041,0.7437881071568534,0.7437881071568534,0.08863753580715672,0.744 ± 0.089,0.6710910864231737,0.6710910864231737,0.05896465209403455,0.671 ± 0.059,0.0778531074331156,0.0778531074331156,0.03994741425367283,0.078 ± 0.040,0.674396782574062,0.674396782574062,0.06362841454423068,0.674 ± 0.064,0.6687420634920636,0.6687420634920636,0.06153406814103855,0.669 ± 0.062,0.6802325581395349,0.6802325581395349,0.2581814338508665,0.680 ± 0.258,missing_5,0.85,3.289999999999999,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,10,5,11445,0.1505460899956313
0.9426825509621801,0.9426825509621801,0.030455829888341817,0.943 ± 0.030,0.7675506178291397,0.7675506178291397,0.07918924115263314,0.768 ± 0.079,0.6802724374448241,0.6802724374448241,0.06538914868679531,0.680 ± 0.065,0.05906315514866563,0.05906315514866563,0.03201756589093962,0.059 ± 0.032,0.6938784525096782,0.6938784525096782,0.06641974138730393,0.694 ± 0.066,0.6680325877825878,0.6680325877825878,0.07036597785516505,0.668 ± 0.070,0.6895348837209302,0.6895348837209302,0.2625500544617935,0.690 ± 0.263,missing_5,0.85,3.289999999999999,DT-proxy base,DT_PROXY_BASE,RF,rf,10,5,11445,0.1505460899956313
0.9449073870641614,0.9449073870641614,0.030399985893961798,0.945 ± 0.030,0.7713609678196383,0.7713609678196383,0.0705112637009074,0.771 ± 0.071,0.6907550624043672,0.6907550624043672,0.061216468243243866,0.691 ± 0.061,0.052048038119278474,0.052048038119278474,0.029504909549164217,0.052 ± 0.030,0.7014987812809619,0.7014987812809619,0.04054026604998899,0.701 ± 0.041,0.682161014911015,0.682161014911015,0.08247364439702437,0.682 ± 0.082,0.6918604651162791,0.6918604651162791,0.26419925040701775,0.692 ± 0.264,missing_5,0.85,3.289999999999999,DT-proxy base,DT_PROXY_BASE,XGBoost,xgb,10,5,11445,0.1505460899956313
0.9457596148141079,0.9457596148141079,0.03850169626187964,0.946 ± 0.039,0.7758659682738418,0.7758659682738418,0.07365241005225479,0.776 ± 0.074,0.6893677597153879,0.6893677597153879,0.04462593442046586,0.689 ± 0.045,0.06073964952798995,0.06073964952798995,0.03455727113193342,0.061 ± 0.035,0.7705918612275348,0.7705918612275348,0.061363060263376144,0.771 ± 0.061,0.624265948746834,0.624265948746834,0.03837287719707645,0.624 ± 0.038,0.7,0.7,0.2611300172026605,0.700 ± 0.261,missing_5,0.85,3.289999999999999,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,10,5,11442,0.1505855619646915
0.9416173049157204,0.9416173049157204,0.03346266673391819,0.942 ± 0.033,0.7470072141426277,0.7470072141426277,0.08322781330045767,0.747 ± 0.083,0.6516511583092311,0.6516511583092311,0.06101411556164085,0.652 ± 0.061,0.0565274437621688,0.0565274437621688,0.0352725314457145,0.057 ± 0.035,0.7380791950587647,0.7380791950587647,0.0925243849326922,0.738 ± 0.093,0.5953974752797692,0.5953974752797692,0.10182204128029415,0.595 ± 0.102,0.65,0.65,0.22254611034051042,0.650 ± 0.223,missing_5,0.85,3.289999999999999,Causal-parents,CAUSAL_PARENTS,RF,rf,10,5,11442,0.1505855619646915
0.9457867198288683,0.9457867198288683,0.03728536228335703,0.946 ± 0.037,0.7789249800360284,0.7789249800360284,0.09570506443878336,0.779 ± 0.096,0.6870869022082562,0.6870869022082562,0.07898773147504076,0.687 ± 0.079,0.05262853729529817,0.05262853729529817,0.03205784402753978,0.053 ± 0.032,0.7769991013802687,0.7769991013802687,0.11255235281116087,0.777 ± 0.113,0.6196717133004859,0.6196717133004859,0.07538410685061589,0.620 ± 0.075,0.6918604651162791,0.6918604651162791,0.25432308695464423,0.692 ± 0.254,missing_5,0.85,3.289999999999999,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10,5,11442,0.1505855619646915
0.9330812858880562,0.9330812858880562,0.06244689111960213,0.933 ± 0.062,0.7588665775774597,0.7588665775774597,0.10913126857019835,0.759 ± 0.109,0.6747351470510804,0.6747351470510804,0.07699838093769419,0.675 ± 0.077,0.06828282193420152,0.06828282193420152,0.044014723798741134,0.068 ± 0.044,0.7450882628660407,0.7450882628660407,0.08777458624729138,0.745 ± 0.088,0.6184169277328231,0.6184169277328231,0.08042150706992131,0.618 ± 0.080,0.6895348837209303,0.6895348837209303,0.2624212776959232,0.690 ± 0.262,missing_5,0.85,3.289999999999999,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10,5,11442,0.1505855619646915
0.9321050016363472,0.9321050016363472,0.04042408988428528,0.932 ± 0.040,0.711412142909768,0.711412142909768,0.11362672009154383,0.711 ± 0.114,0.5652323929490146,0.5652323929490146,0.14667175369983596,0.565 ± 0.147,0.060075893905710234,0.060075893905710234,0.03552747166507187,0.060 ± 0.036,0.756092251974605,0.756092251974605,0.10116705296402695,0.756 ± 0.101,0.47706617095550696,0.47706617095550696,0.18011769392416477,0.477 ± 0.180,0.6465116279069767,0.6465116279069767,0.22330425830991263,0.647 ± 0.223,missing_5,0.85,3.289999999999999,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10,5,11442,0.1505855619646915
0.9390123613565156,0.9390123613565156,0.04588666837774091,0.939 ± 0.046,0.739340363518212,0.739340363518212,0.14386112661315237,0.739 ± 0.144,0.663257417705867,0.663257417705867,0.10153729449753628,0.663 ± 0.102,0.05514413902250934,0.05514413902250934,0.03501675782546991,0.055 ± 0.035,0.7679558339474175,0.7679558339474175,0.12448733853608354,0.768 ± 0.124,0.5887908741530472,0.5887908741530472,0.09759222606488113,0.589 ± 0.098,0.6709302325581395,0.6709302325581395,0.23711380886795277,0.671 ± 0.237,missing_5,0.85,3.289999999999999,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10,5,11442,0.1505855619646915
0.8657592748305513,0.8657592748305513,0.047903010552015964,0.866 ± 0.048,0.5660783863894763,0.5660783863894763,0.13159442900520413,0.566 ± 0.132,0.5274831483506095,0.5274831483506095,0.0811191188802864,0.527 ± 0.081,0.10880081242906552,0.10880081242906552,0.04377562876794826,0.109 ± 0.044,0.5282930959373447,0.5282930959373447,0.09764940598575353,0.528 ± 0.098,0.5305458152958152,0.5305458152958152,0.0758843730624286,0.531 ± 0.076,0.5662790697674419,0.5662790697674419,0.2540438228464662,0.566 ± 0.254,missing_5,0.85,3.289999999999999,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,30,5,11443,0.15048501267150222
