feature,importance,sensor_scenario,event_q,model,model_key,algorithm,algorithm_key,horizon_min
compartment/air_temperature_lag2,0.023295739290704717,clean,0.9,Causal-parents,CAUSAL_PARENTS,RF,rf,10
deltaT_raw_lag1,0.4263392984867096,clean,0.9,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10
deltaT_raw_lag2,0.1239316314458847,clean,0.9,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10
compartment/leaf_temperature_lag2,0.06120414286851883,clean,0.9,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10
compartment/leaf_temperature_lag1,0.05801848694682121,clean,0.9,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10
compartment/par_lag1,0.05564660206437111,clean,0.9,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10
deltaT_raw_lag3,0.0519024059176445,clean,0.9,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10
compartment/par_lag2,0.0486639067530632,clean,0.9,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10
compartment/par_lag3,0.04195043817162514,clean,0.9,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10
compartment/air_temperature_lag2,0.03459703177213669,clean,0.9,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10
compartment/leaf_temperature_lag3,0.03387727960944176,clean,0.9,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10
compartment/air_temperature_lag3,0.032199375331401825,clean,0.9,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10
compartment/air_temperature_lag1,0.03166930377483368,clean,0.9,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10
deltaT_raw_lag1,2.0211574473027913,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/window_position_lee_side_lag1,0.971757992271694,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/air_temperature_lag1,0.9566516556585842,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/air_temperature_lag2,0.802279407029177,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/leaf_temperature_lag2,0.7695626803477762,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
energy/electricity_use.lighting_lag2,0.7614624377239105,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/window_position_lee_side_lag2,0.7460466715718032,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
energy/electricity_use.lighting_lag3,0.65642914094347,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/screen_blackout/screen_position_lag2,0.593401399595492,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
energy/energy_use.heating_lag1,0.5569264776352983,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/screen_blackout/screen_position_lag1,0.4656022041198101,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
energy/electricity_use.lighting_lag1,0.367358444159511,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/par_lag3,0.3079940490956619,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/heating_lower_circuit/pipe_temperature_lag2,0.301476595395221,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/par_lag1,0.28694420012283467,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/water_supply/water_flow_duration_lag3,0.2300965821023035,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/window_position_wind_side_lag1,0.22313976903080882,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/air_temperature_lag3,0.2012535293849109,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/water_supply/water_flow_duration_lag1,0.2003560052945091,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/heating_lower_circuit/pipe_temperature_lag3,0.16720745963158365,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
deltaT_raw_lag3,0.16421866497649776,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
energy/energy_use.heating_lag2,0.1500987920112748,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/window_position_lee_side_lag3,0.14946708473148407,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
energy/energy_use.heating_lag3,0.13753019093580784,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/heating_lower_circuit/pipe_temperature_lag1,0.13544846355449164,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
energy/co2_dosage_lag3,0.13140664454642473,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/leaf_temperature_lag3,0.11752645044147242,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
deltaT_raw_lag2,0.11227004171683662,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/par_lag2,0.10768727438941851,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
energy/co2_dosage_lag2,0.07494115030480715,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/leaf_temperature_lag1,0.0705561914523416,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/window_position_wind_side_lag3,0.053269566374688215,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
energy/co2_dosage_lag1,0.04013388180537983,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/screen_blackout/screen_position_lag3,0.025502776259624885,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/water_supply/water_flow_duration_lag2,0.02003068615334313,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/window_position_wind_side_lag2,0.014186970153868961,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
deltaT_raw_lag1,0.2757384721975258,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
deltaT_raw_lag2,0.1383735913751207,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
deltaT_raw_lag3,0.08970088985630974,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/leaf_temperature_lag1,0.044505200810949865,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/leaf_temperature_lag2,0.044064693849139476,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/leaf_temperature_lag3,0.04058209671701353,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/par_lag1,0.02969620818442731,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/par_lag3,0.024132142547116722,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/par_lag2,0.023091684885015118,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/heating_lower_circuit/pipe_temperature_lag3,0.018069196796702398,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/screen_blackout/screen_position_lag1,0.017709549449145504,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/air_temperature_lag1,0.01712682950155225,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/air_temperature_lag3,0.015197093511349232,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/heating_lower_circuit/pipe_temperature_lag2,0.01516789854775397,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/air_temperature_lag2,0.014326744604253342,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/heating_lower_circuit/pipe_temperature_lag1,0.01392820914427841,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/window_position_lee_side_lag1,0.012853719713959846,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
energy/energy_use.heating_lag2,0.012735463735343856,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
energy/energy_use.heating_lag3,0.012054556867063866,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/window_position_lee_side_lag2,0.011446198803254738,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/window_position_wind_side_lag3,0.011405165044802972,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/window_position_wind_side_lag1,0.01138680227149487,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/screen_blackout/screen_position_lag3,0.011307324008470168,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/window_position_lee_side_lag3,0.011166748269673118,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/window_position_wind_side_lag2,0.010781455258682494,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/screen_blackout/screen_position_lag2,0.009722976959189913,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
energy/energy_use.heating_lag1,0.009622729956324017,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/water_supply/water_flow_duration_lag1,0.008524576641289847,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/water_supply/water_flow_duration_lag2,0.008044210921537875,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
energy/electricity_use.lighting_lag1,0.007848666578210492,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/water_supply/water_flow_duration_lag3,0.007708779725500382,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
energy/electricity_use.lighting_lag2,0.006767525957471237,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
energy/co2_dosage_lag1,0.003952538564677558,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
energy/co2_dosage_lag2,0.003869267875488948,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
energy/co2_dosage_lag3,0.0037874673391122184,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
energy/electricity_use.lighting_lag3,0.00360332353079826,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
deltaT_raw_lag1,0.2430570125579834,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/leaf_temperature_lag2,0.04626217111945152,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/heating_lower_circuit/pipe_temperature_lag1,0.04067033901810646,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
deltaT_raw_lag3,0.0344809927046299,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/leaf_temperature_lag1,0.030559828504920006,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/screen_blackout/screen_position_lag1,0.030047433450818062,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/par_lag1,0.02863766998052597,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
energy/energy_use.heating_lag1,0.027865253388881683,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
deltaT_raw_lag2,0.024630244821310043,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/par_lag2,0.023970767855644226,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/par_lag3,0.023836776614189148,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
energy/electricity_use.lighting_lag2,0.023334205150604248,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/screen_blackout/screen_position_lag2,0.0229121632874012,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
energy/co2_dosage_lag1,0.022756338119506836,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/screen_blackout/screen_position_lag3,0.02196984738111496,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
energy/electricity_use.lighting_lag1,0.021841252222657204,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/window_position_lee_side_lag1,0.019580397754907608,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/heating_lower_circuit/pipe_temperature_lag3,0.019414054229855537,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/heating_lower_circuit/pipe_temperature_lag2,0.019231721758842468,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/leaf_temperature_lag3,0.019103223457932472,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/water_supply/water_flow_duration_lag3,0.018718693405389786,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/window_position_wind_side_lag2,0.01785142719745636,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/window_position_wind_side_lag1,0.017592690885066986,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/water_supply/water_flow_duration_lag2,0.017565395683050156,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/air_temperature_lag3,0.01744987815618515,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/air_temperature_lag2,0.017176011577248573,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/window_position_wind_side_lag3,0.016745727509260178,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/air_temperature_lag1,0.016723351553082466,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/window_position_lee_side_lag2,0.016228806227445602,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
energy/electricity_use.lighting_lag3,0.015739092603325844,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/window_position_lee_side_lag3,0.015302084386348724,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/water_supply/water_flow_duration_lag1,0.015124156139791012,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
energy/co2_dosage_lag3,0.014424276538193226,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
energy/energy_use.heating_lag2,0.013669577427208424,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
energy/energy_use.heating_lag3,0.013112708926200867,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
energy/co2_dosage_lag2,0.012414452619850636,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
deltaT_raw_lag1,1.3605691045977786,clean,0.9,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,30
deltaT_raw_lag3,0.26800157262274094,clean,0.9,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,30
deltaT_raw_lag2,0.01262133676577827,clean,0.9,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,30
deltaT_raw_lag1,0.38666666131165217,clean,0.9,DT-proxy base,DT_PROXY_BASE,RF,rf,30
deltaT_raw_lag2,0.31720434342683634,clean,0.9,DT-proxy base,DT_PROXY_BASE,RF,rf,30
deltaT_raw_lag3,0.2961289952615116,clean,0.9,DT-proxy base,DT_PROXY_BASE,RF,rf,30
deltaT_raw_lag1,0.47876641154289246,clean,0.9,DT-proxy base,DT_PROXY_BASE,XGBoost,xgb,30
deltaT_raw_lag2,0.3525567352771759,clean,0.9,DT-proxy base,DT_PROXY_BASE,XGBoost,xgb,30
deltaT_raw_lag3,0.16867676377296448,clean,0.9,DT-proxy base,DT_PROXY_BASE,XGBoost,xgb,30
deltaT_raw_lag1,1.3737830618313551,clean,0.9,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,30
compartment/leaf_temperature_lag1,0.5056379863255758,clean,0.9,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,30
compartment/par_lag3,0.46553297117782827,clean,0.9,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,30
compartment/par_lag1,0.19888941043572425,clean,0.9,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,30
deltaT_raw_lag3,0.16292461170512806,clean,0.9,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,30
compartment/air_temperature_lag3,0.11182309228892795,clean,0.9,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,30
compartment/par_lag2,0.11076058220137466,clean,0.9,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,30
compartment/air_temperature_lag2,0.08562138102955046,clean,0.9,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,30
deltaT_raw_lag2,0.0728393559383824,clean,0.9,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,30
compartment/leaf_temperature_lag2,0.04882060064388703,clean,0.9,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,30
compartment/air_temperature_lag1,0.03769713337822202,clean,0.9,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,30
compartment/leaf_temperature_lag3,0.03716395452734413,clean,0.9,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,30
deltaT_raw_lag1,0.22744828401588474,clean,0.9,Causal-parents,CAUSAL_PARENTS,RF,rf,30
deltaT_raw_lag2,0.13348359123814263,clean,0.9,Causal-parents,CAUSAL_PARENTS,RF,rf,30
deltaT_raw_lag3,0.11854402569610911,clean,0.9,Causal-parents,CAUSAL_PARENTS,RF,rf,30
compartment/leaf_temperature_lag3,0.08185507160260616,clean,0.9,Causal-parents,CAUSAL_PARENTS,RF,rf,30
compartment/leaf_temperature_lag1,0.073914751211193,clean,0.9,Causal-parents,CAUSAL_PARENTS,RF,rf,30
compartment/par_lag1,0.06991594219564044,clean,0.9,Causal-parents,CAUSAL_PARENTS,RF,rf,30
compartment/leaf_temperature_lag2,0.06890754987287735,clean,0.9,Causal-parents,CAUSAL_PARENTS,RF,rf,30
compartment/par_lag3,0.05729396013593269,clean,0.9,Causal-parents,CAUSAL_PARENTS,RF,rf,30
compartment/par_lag2,0.05724149093004369,clean,0.9,Causal-parents,CAUSAL_PARENTS,RF,rf,30
compartment/air_temperature_lag1,0.04045015309337324,clean,0.9,Causal-parents,CAUSAL_PARENTS,RF,rf,30
compartment/air_temperature_lag3,0.03582639318011179,clean,0.9,Causal-parents,CAUSAL_PARENTS,RF,rf,30
compartment/air_temperature_lag2,0.035118786828085294,clean,0.9,Causal-parents,CAUSAL_PARENTS,RF,rf,30
deltaT_raw_lag1,0.3154368996620178,clean,0.9,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,30
deltaT_raw_lag2,0.09305642545223236,clean,0.9,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,30
compartment/leaf_temperature_lag1,0.08895190805196762,clean,0.9,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,30
compartment/par_lag3,0.07946113497018814,clean,0.9,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,30
compartment/par_lag1,0.0763438493013382,clean,0.9,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,30
compartment/par_lag2,0.06497425585985184,clean,0.9,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,30
deltaT_raw_lag3,0.06132262572646141,clean,0.9,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,30
compartment/leaf_temperature_lag3,0.05504981800913811,clean,0.9,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,30
compartment/leaf_temperature_lag2,0.051493242383003235,clean,0.9,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,30
compartment/air_temperature_lag3,0.03917791321873665,clean,0.9,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,30
compartment/air_temperature_lag2,0.03744092211127281,clean,0.9,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,30
compartment/air_temperature_lag1,0.03729099780321121,clean,0.9,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,30
deltaT_raw_lag1,1.2980644203014806,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,30
energy/electricity_use.lighting_lag1,1.0474953543184218,clean,0.9,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,30
