time,deltaT_raw,sensor_scenario,event_h10,event_h30,event_h60,event_h120
2024-09-03 09:40:00,-0.03999999999999915,missing_10,0.0,0.0,0.0,0.0
2024-09-03 09:50:00,-0.28999999999999915,missing_10,0.0,0.0,0.0,0.0
2024-09-03 10:00:00,-0.14000000000000057,missing_10,0.0,0.0,0.0,0.0
2024-09-03 10:10:00,0.00999999999999801,missing_10,0.0,0.0,0.0,0.0
2024-09-03 10:20:00,0.4099999999999966,missing_10,0.0,0.0,0.0,0.0
2024-09-03 10:30:00,0.7100000000000009,missing_10,0.0,0.0,0.0,0.0
2024-09-03 10:40:00,0.8099999999999987,missing_10,0.0,0.0,0.0,0.0
2024-09-03 10:50:00,0.9600000000000009,missing_10,0.0,0.0,0.0,0.0
2024-09-03 11:00:00,0.8099999999999987,missing_10,0.0,0.0,0.0,0.0
2024-09-03 11:10:00,0.4099999999999966,missing_10,0.0,0.0,0.0,0.0
2024-09-03 11:20:00,0.05999999999999872,missing_10,0.0,0.0,0.0,0.0
2024-09-03 11:30:00,0.05999999999999872,missing_10,0.0,0.0,0.0,0.0
2024-09-03 11:40:00,-0.08999999999999986,missing_10,0.0,0.0,0.0,0.0
2024-09-03 11:50:00,-0.28999999999999915,missing_10,0.0,0.0,0.0,0.0
2024-09-03 12:00:00,-0.14000000000000057,missing_10,0.0,0.0,0.0,0.0
2024-09-03 12:10:00,-0.14000000000000057,missing_10,0.0,0.0,0.0,0.0
2024-09-03 12:20:00,-0.14000000000000057,missing_10,0.0,0.0,0.0,0.0
2024-09-03 12:30:00,-0.490000000000002,missing_10,0.0,0.0,0.0,0.0
2024-09-03 12:40:00,-0.240000000000002,missing_10,0.0,0.0,0.0,0.0
2024-09-03 12:50:00,-0.5399999999999991,missing_10,0.0,0.0,0.0,0.0
2024-09-03 13:00:00,-0.9400000000000013,missing_10,0.0,0.0,0.0,0.0
2024-09-03 13:10:00,-0.19000000000000128,missing_10,0.0,0.0,0.0,0.0
2024-09-03 13:20:00,0.3099999999999987,missing_10,0.0,0.0,0.0,0.0
2024-09-03 13:30:00,0.46000000000000085,missing_10,0.0,0.0,0.0,0.0
2024-09-03 13:40:00,0.35999999999999943,missing_10,0.0,0.0,0.0,0.0
2024-09-03 13:50:00,0.3099999999999987,missing_10,0.0,0.0,0.0,0.0
2024-09-03 14:00:00,0.46000000000000085,missing_10,0.0,0.0,0.0,0.0
2024-09-03 14:10:00,0.6850000000000023,missing_10,0.0,0.0,0.0,0.0
2024-09-03 14:20:00,0.9100000000000001,missing_10,0.0,0.0,0.0,0.0
2024-09-03 14:30:00,1.2100000000000009,missing_10,0.0,0.0,0.0,0.0
2024-09-03 14:40:00,0.884999999999998,missing_10,0.0,0.0,0.0,0.0
2024-09-03 14:50:00,0.5599999999999987,missing_10,0.0,0.0,0.0,0.0
2024-09-03 15:00:00,0.259999999999998,missing_10,0.0,0.0,0.0,0.0
2024-09-03 15:10:00,0.00999999999999801,missing_10,0.0,0.0,0.0,0.0
2024-09-03 15:20:00,0.3099999999999987,missing_10,0.0,0.0,0.0,0.0
2024-09-03 15:30:00,0.6099999999999994,missing_10,0.0,0.0,0.0,0.0
2024-09-03 15:40:00,0.7100000000000009,missing_10,0.0,0.0,0.0,0.0
2024-09-03 15:50:00,1.009999999999998,missing_10,0.0,0.0,0.0,0.0
2024-09-03 16:00:00,0.9849999999999994,missing_10,0.0,0.0,0.0,0.0
2024-09-03 16:10:00,0.9600000000000009,missing_10,0.0,0.0,0.0,0.0
2024-09-03 16:20:00,0.6600000000000001,missing_10,0.0,0.0,0.0,0.0
2024-09-03 16:30:00,1.009999999999998,missing_10,0.0,0.0,0.0,0.0
2024-09-03 16:40:00,1.0599999999999987,missing_10,0.0,0.0,0.0,0.0
2024-09-03 16:50:00,1.1099999999999994,missing_10,0.0,0.0,0.0,0.0
2024-09-03 17:00:00,1.1099999999999994,missing_10,0.0,0.0,0.0,0.0
2024-09-03 17:10:00,1.4600000000000009,missing_10,0.0,0.0,0.0,0.0
2024-09-03 17:20:00,1.6099999999999994,missing_10,0.0,0.0,0.0,0.0
2024-09-03 17:30:00,2.0599999999999987,missing_10,0.0,0.0,0.0,0.0
2024-09-03 17:40:00,2.8099999999999987,missing_10,0.0,0.0,0.0,0.0
2024-09-03 17:50:00,3.210000000000001,missing_10,0.0,0.0,0.0,0.0
2024-09-03 18:00:00,3.1599999999999966,missing_10,0.0,0.0,0.0,0.0
2024-09-03 18:10:00,2.710000000000001,missing_10,0.0,0.0,0.0,1.0
2024-09-03 18:20:00,2.710000000000001,missing_10,0.0,0.0,0.0,1.0
2024-09-03 18:30:00,2.960000000000001,missing_10,0.0,0.0,0.0,1.0
2024-09-03 18:40:00,3.1099999999999994,missing_10,0.0,0.0,0.0,1.0
2024-09-03 18:50:00,3.460000000000001,missing_10,0.0,0.0,0.0,1.0
2024-09-03 19:00:00,3.6099999999999994,missing_10,0.0,0.0,0.0,1.0
2024-09-03 19:10:00,3.884999999999998,missing_10,0.0,0.0,1.0,1.0
2024-09-03 19:20:00,4.16,missing_10,0.0,0.0,1.0,1.0
2024-09-03 19:30:00,4.259999999999998,missing_10,0.0,0.0,1.0,0.0
2024-09-03 19:40:00,4.234999999999999,missing_10,0.0,1.0,1.0,0.0
2024-09-03 19:50:00,4.210000000000001,missing_10,0.0,1.0,1.0,0.0
2024-09-03 20:00:00,4.259999999999998,missing_10,1.0,1.0,1.0,0.0
2024-09-03 20:10:00,4.359999999999999,missing_10,1.0,1.0,1.0,1.0
2024-09-03 20:20:00,4.460000000000001,missing_10,1.0,1.0,1.0,1.0
2024-09-03 20:30:00,4.609999999999999,missing_10,1.0,1.0,0.0,1.0
2024-09-03 20:40:00,4.559999999999999,missing_10,1.0,1.0,0.0,1.0
2024-09-03 20:50:00,4.509999999999998,missing_10,1.0,1.0,0.0,1.0
2024-09-03 21:00:00,4.460000000000001,missing_10,1.0,0.0,0.0,1.0
2024-09-03 21:10:00,4.41,missing_10,1.0,0.0,1.0,1.0
2024-09-03 21:20:00,4.359999999999999,missing_10,0.0,0.0,1.0,1.0
2024-09-03 21:30:00,4.210000000000001,missing_10,0.0,0.0,1.0,1.0
2024-09-03 21:40:00,4.210000000000001,missing_10,0.0,1.0,1.0,1.0
2024-09-03 21:50:00,4.109999999999999,missing_10,0.0,1.0,1.0,1.0
2024-09-03 22:00:00,4.210000000000001,missing_10,1.0,1.0,1.0,1.0
2024-09-03 22:10:00,4.359999999999999,missing_10,1.0,1.0,1.0,1.0
2024-09-03 22:20:00,4.460000000000001,missing_10,1.0,1.0,1.0,1.0
2024-09-03 22:30:00,4.559999999999999,missing_10,1.0,1.0,1.0,1.0
2024-09-03 22:40:00,4.559999999999999,missing_10,1.0,1.0,1.0,1.0
2024-09-03 22:50:00,4.809999999999999,missing_10,1.0,1.0,1.0,1.0
2024-09-03 23:00:00,4.909999999999997,missing_10,1.0,1.0,1.0,1.0
2024-09-03 23:10:00,4.91,missing_10,1.0,1.0,1.0,1.0
2024-09-03 23:20:00,4.91,missing_10,1.0,1.0,1.0,1.0
2024-09-03 23:30:00,4.960000000000001,missing_10,1.0,1.0,1.0,1.0
2024-09-03 23:40:00,5.059999999999999,missing_10,1.0,1.0,1.0,1.0
2024-09-03 23:50:00,5.009999999999998,missing_10,1.0,1.0,1.0,1.0
2024-09-04 00:00:00,5.009999999999998,missing_10,1.0,1.0,1.0,1.0
2024-09-04 00:10:00,4.960000000000001,missing_10,1.0,1.0,1.0,1.0
2024-09-04 00:20:00,4.91,missing_10,1.0,1.0,1.0,1.0
2024-09-04 00:30:00,4.960000000000001,missing_10,1.0,1.0,1.0,1.0
2024-09-04 00:40:00,4.91,missing_10,1.0,1.0,1.0,1.0
2024-09-04 00:50:00,4.859999999999999,missing_10,1.0,1.0,1.0,1.0
2024-09-04 01:00:00,4.759999999999998,missing_10,1.0,1.0,1.0,1.0
2024-09-04 01:10:00,4.710000000000001,missing_10,1.0,1.0,1.0,1.0
2024-09-04 01:20:00,4.91,missing_10,1.0,1.0,1.0,1.0
2024-09-04 01:30:00,5.009999999999998,missing_10,1.0,1.0,1.0,1.0
2024-09-04 01:40:00,4.960000000000001,missing_10,1.0,1.0,1.0,1.0
2024-09-04 01:50:00,4.91,missing_10,1.0,1.0,1.0,1.0
2024-09-04 02:00:00,4.960000000000001,missing_10,1.0,1.0,1.0,1.0
2024-09-04 02:10:00,5.009999999999998,missing_10,1.0,1.0,1.0,1.0
2024-09-04 02:20:00,5.009999999999998,missing_10,1.0,1.0,1.0,1.0
2024-09-04 02:30:00,5.059999999999999,missing_10,1.0,1.0,1.0,1.0
2024-09-04 02:40:00,5.109999999999999,missing_10,1.0,1.0,1.0,1.0
2024-09-04 02:50:00,5.143333333333334,missing_10,1.0,1.0,1.0,1.0
2024-09-04 03:00:00,5.176666666666666,missing_10,1.0,1.0,1.0,1.0
2024-09-04 03:10:00,5.210000000000001,missing_10,1.0,1.0,1.0,1.0
2024-09-04 03:20:00,5.210000000000001,missing_10,1.0,1.0,1.0,1.0
2024-09-04 03:30:00,5.210000000000001,missing_10,1.0,1.0,1.0,1.0
2024-09-04 03:40:00,5.259999999999998,missing_10,1.0,1.0,1.0,1.0
