roc_auc,roc_auc_mean,roc_auc_std,roc_auc_mean_std,pr_auc,pr_auc_mean,pr_auc_std,pr_auc_mean_std,f1,f1_mean,f1_std,f1_mean_std,brier,brier_mean,brier_std,brier_mean_std,precision,precision_mean,precision_std,precision_mean_std,recall,recall_mean,recall_std,recall_mean_std,top10_alert_precision,top10_alert_precision_mean,top10_alert_precision_std,top10_alert_precision_mean_std,sensor_scenario,event_q,deltaT_threshold,model,model_key,algorithm,algorithm_key,horizon_min,n_folds,n_samples,positive_rate
0.9617225218197056,0.9617225218197056,0.025451709492961973,0.962 ± 0.025,0.7406472177567591,0.7406472177567591,0.09813178608315787,0.741 ± 0.098,0.6464004794065831,0.6464004794065831,0.08262753245094111,0.646 ± 0.083,0.034666319585855136,0.034666319585855136,0.01841703588738873,0.035 ± 0.018,0.7781974753356764,0.7781974753356764,0.11571459410581741,0.778 ± 0.116,0.5542368151384169,0.5542368151384169,0.06677804996323747,0.554 ± 0.067,0.5302325581395348,0.5302325581395348,0.26814871199931245,0.530 ± 0.268,missing_5,0.9,3.604023952095812,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10,5,11442,0.09998252053836741
0.8900461156026971,0.8900461156026971,0.06356912784108654,0.890 ± 0.064,0.5089138658010979,0.5089138658010979,0.17701782008045114,0.509 ± 0.177,0.49627746474097795,0.49627746474097795,0.12320846831155052,0.496 ± 0.123,0.09580744140859147,0.09580744140859147,0.042363960825477345,0.096 ± 0.042,0.4807281898266553,0.4807281898266553,0.14405513413479618,0.481 ± 0.144,0.5276555178019708,0.5276555178019708,0.12494612036097223,0.528 ± 0.125,0.44186046511627913,0.44186046511627913,0.2562430333841746,0.442 ± 0.256,missing_5,0.9,3.604023952095812,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,30,5,11443,0.09997378309883771
0.9009620499799194,0.9009620499799194,0.04326907579335166,0.901 ± 0.043,0.4859526064337792,0.4859526064337792,0.18112014208731428,0.486 ± 0.181,0.4743517080484194,0.4743517080484194,0.12575065137848523,0.474 ± 0.126,0.0618019074388074,0.0618019074388074,0.02761292368710444,0.062 ± 0.028,0.47574612632410423,0.47574612632410423,0.1066742324937107,0.476 ± 0.107,0.48066746796723914,0.48066746796723914,0.15677279027279875,0.481 ± 0.157,0.4476744186046512,0.4476744186046512,0.25746034680795965,0.448 ± 0.257,missing_5,0.9,3.604023952095812,DT-proxy base,DT_PROXY_BASE,RF,rf,30,5,11443,0.09997378309883771
0.9054276888974346,0.9054276888974346,0.0436066283137023,0.905 ± 0.044,0.4866836446996478,0.4866836446996478,0.16725710522369483,0.487 ± 0.167,0.4872384512138792,0.4872384512138792,0.1318424605778578,0.487 ± 0.132,0.04687237406560629,0.04687237406560629,0.021990080125186703,0.047 ± 0.022,0.48878050580658494,0.48878050580658494,0.12675178786850444,0.489 ± 0.127,0.48956883865350687,0.48956883865350687,0.14043749526402027,0.490 ± 0.140,0.4174418604651162,0.4174418604651162,0.20729006856501728,0.417 ± 0.207,missing_5,0.9,3.604023952095812,DT-proxy base,DT_PROXY_BASE,XGBoost,xgb,30,5,11443,0.09997378309883771
0.9129907222163572,0.9129907222163572,0.045630656118608275,0.913 ± 0.046,0.5349788786138251,0.5349788786138251,0.17206804048125243,0.535 ± 0.172,0.4634643393402711,0.4634643393402711,0.23961875647591907,0.463 ± 0.240,0.06476664710075448,0.06476664710075448,0.03563795969243024,0.065 ± 0.036,0.5642346127737822,0.5642346127737822,0.2396149232431131,0.564 ± 0.240,0.42073463852868886,0.42073463852868886,0.24586245136774318,0.421 ± 0.246,0.45,0.45,0.2430969622288381,0.450 ± 0.243,missing_5,0.9,3.604023952095812,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,30,5,11440,0.1
0.8984707565027247,0.8984707565027247,0.04469116364734404,0.898 ± 0.045,0.45473029147264266,0.45473029147264266,0.14352448345431326,0.455 ± 0.144,0.3331250411189621,0.3331250411189621,0.1314747817640487,0.333 ± 0.131,0.0537289153140779,0.0537289153140779,0.03033514538723588,0.054 ± 0.030,0.5571623093681917,0.5571623093681917,0.1486820910844639,0.557 ± 0.149,0.2539142762483724,0.2539142762483724,0.13475194556802078,0.254 ± 0.135,0.40232558139534885,0.40232558139534885,0.15699827587041995,0.402 ± 0.157,missing_5,0.9,3.604023952095812,Causal-parents,CAUSAL_PARENTS,RF,rf,30,5,11440,0.1
0.9157919985202888,0.9157919985202888,0.04437503499550224,0.916 ± 0.044,0.5377312922202069,0.5377312922202069,0.1763144125410704,0.538 ± 0.176,0.45490513580525427,0.45490513580525427,0.1694710114975553,0.455 ± 0.169,0.04569271216804251,0.04569271216804251,0.022039328765886542,0.046 ± 0.022,0.6069753154085523,0.6069753154085523,0.20987854949234305,0.607 ± 0.210,0.3784547688941281,0.3784547688941281,0.1623403694566436,0.378 ± 0.162,0.45,0.45,0.23818058103746062,0.450 ± 0.238,missing_5,0.9,3.604023952095812,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,30,5,11440,0.1
0.8972241988460684,0.8972241988460684,0.033313386064204684,0.897 ± 0.033,0.49164046299481245,0.49164046299481245,0.18607778862712515,0.492 ± 0.186,0.4414242428843155,0.4414242428843155,0.22065193751911508,0.441 ± 0.221,0.07247458010681435,0.07247458010681435,0.04095441541179071,0.072 ± 0.041,0.541821243308355,0.541821243308355,0.28691497026387774,0.542 ± 0.287,0.39760935056129565,0.39760935056129565,0.21274724392055153,0.398 ± 0.213,0.427906976744186,0.427906976744186,0.22026368238604047,0.428 ± 0.220,missing_5,0.9,3.604023952095812,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,30,5,11440,0.1
0.8963139227285517,0.8963139227285517,0.03922392602135052,0.896 ± 0.039,0.46824557056768973,0.46824557056768973,0.09977528403581501,0.468 ± 0.100,0.26273857608828194,0.26273857608828194,0.18567606484326635,0.263 ± 0.186,0.05306920780257607,0.05306920780257607,0.027431125214255832,0.053 ± 0.027,0.55975874220656,0.55975874220656,0.33583890082515666,0.560 ± 0.336,0.18027255006202375,0.18027255006202375,0.13563046181012228,0.180 ± 0.136,0.41511627906976745,0.41511627906976745,0.175269243548063,0.415 ± 0.175,missing_5,0.9,3.604023952095812,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,30,5,11440,0.1
0.9020817316152066,0.9020817316152066,0.04814251269962666,0.902 ± 0.048,0.5044865016029373,0.5044865016029373,0.1839834293464948,0.504 ± 0.184,0.4140090892615751,0.4140090892615751,0.17798788228177784,0.414 ± 0.178,0.047501805898538065,0.047501805898538065,0.023429835521492366,0.048 ± 0.023,0.59568291943156,0.59568291943156,0.2745199198539613,0.596 ± 0.275,0.33223447287520513,0.33223447287520513,0.15432239972607206,0.332 ± 0.154,0.4383720930232558,0.4383720930232558,0.2252710043905906,0.438 ± 0.225,missing_5,0.9,3.604023952095812,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,30,5,11440,0.1
