roc_auc,roc_auc_mean,roc_auc_std,roc_auc_mean_std,pr_auc,pr_auc_mean,pr_auc_std,pr_auc_mean_std,f1,f1_mean,f1_std,f1_mean_std,brier,brier_mean,brier_std,brier_mean_std,precision,precision_mean,precision_std,precision_mean_std,recall,recall_mean,recall_std,recall_mean_std,top10_alert_precision,top10_alert_precision_mean,top10_alert_precision_std,top10_alert_precision_mean_std,sensor_scenario,event_q,deltaT_threshold,model,model_key,algorithm,algorithm_key,horizon_min,n_folds,n_samples,positive_rate
0.9496555712366075,0.9496555712366075,0.045670639202870116,0.950 ± 0.046,0.6961847364553972,0.6961847364553972,0.13966079279034713,0.696 ± 0.140,0.6511263655334851,0.6511263655334851,0.08361435143087763,0.651 ± 0.084,0.06809578152990206,0.06809578152990206,0.03664861513148545,0.068 ± 0.037,0.6513667609279816,0.6513667609279816,0.0818079607109916,0.651 ± 0.082,0.6532605467823712,0.6532605467823712,0.09309538024601997,0.653 ± 0.093,0.5302325581395348,0.5302325581395348,0.276771055955674,0.530 ± 0.277,missing_10,0.9,3.599999999999998,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,10,5,11445,0.1000436871996505
0.9510199007894578,0.9510199007894578,0.03400860323797531,0.951 ± 0.034,0.6999106776883297,0.6999106776883297,0.13485197886001665,0.700 ± 0.135,0.6401332722458722,0.6401332722458722,0.11522491478201832,0.640 ± 0.115,0.04301565394933533,0.04301565394933533,0.02289656927473345,0.043 ± 0.023,0.6187478106185003,0.6187478106185003,0.1351546588930542,0.619 ± 0.135,0.6744003489423899,0.6744003489423899,0.12145971158792648,0.674 ± 0.121,0.5325581395348837,0.5325581395348837,0.27166160391495175,0.533 ± 0.272,missing_10,0.9,3.599999999999998,DT-proxy base,DT_PROXY_BASE,RF,rf,10,5,11445,0.1000436871996505
0.9548023739439033,0.9548023739439033,0.037119980437942166,0.955 ± 0.037,0.7028255963837603,0.7028255963837603,0.1317416827978331,0.703 ± 0.132,0.653066966906281,0.653066966906281,0.08777720904534851,0.653 ± 0.088,0.033503511673454854,0.033503511673454854,0.01748063047284857,0.034 ± 0.017,0.687273180915262,0.687273180915262,0.07722006586743684,0.687 ± 0.077,0.6243666241857042,0.6243666241857042,0.10661755315332865,0.624 ± 0.107,0.5279069767441861,0.5279069767441861,0.2718730476329071,0.528 ± 0.272,missing_10,0.9,3.599999999999998,DT-proxy base,DT_PROXY_BASE,XGBoost,xgb,10,5,11445,0.1000436871996505
0.9572445579976863,0.9572445579976863,0.03490494312092026,0.957 ± 0.035,0.7086701566370177,0.7086701566370177,0.1430794487620072,0.709 ± 0.143,0.5889627540157442,0.5889627540157442,0.2317234386418158,0.589 ± 0.232,0.04624751794455838,0.04624751794455838,0.02947589258697049,0.046 ± 0.029,0.6933093916328049,0.6933093916328049,0.21833211189911328,0.693 ± 0.218,0.5312345014464618,0.5312345014464618,0.23369240876371788,0.531 ± 0.234,0.5383720930232558,0.5383720930232558,0.2716927088996438,0.538 ± 0.272,missing_10,0.9,3.599999999999998,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,10,5,11442,0.10006991784653033
0.9499104726687111,0.9499104726687111,0.026825529206012146,0.950 ± 0.027,0.702252293686789,0.702252293686789,0.07952177465486852,0.702 ± 0.080,0.5167353530800675,0.5167353530800675,0.20909221037887904,0.517 ± 0.209,0.03938204380417544,0.03938204380417544,0.024439904604191823,0.039 ± 0.024,0.7776516156257536,0.7776516156257536,0.08666039584638756,0.778 ± 0.087,0.4077869073925182,0.4077869073925182,0.18328781374464342,0.408 ± 0.183,0.5156909917134456,0.5156909917134456,0.2353992705254321,0.516 ± 0.235,missing_10,0.9,3.599999999999998,Causal-parents,CAUSAL_PARENTS,RF,rf,10,5,11442,0.10006991784653033
0.9520586588938128,0.9520586588938128,0.031157928886485612,0.952 ± 0.031,0.7160262984105592,0.7160262984105592,0.09402929299177326,0.716 ± 0.094,0.5905396005067238,0.5905396005067238,0.15508245405988372,0.591 ± 0.155,0.036208225724224094,0.036208225724224094,0.020250979655662683,0.036 ± 0.020,0.7783981059590815,0.7783981059590815,0.11466804288421698,0.778 ± 0.115,0.4916156069627708,0.4916156069627708,0.15781789127209225,0.492 ± 0.158,0.522093023255814,0.522093023255814,0.2557610939044855,0.522 ± 0.256,missing_10,0.9,3.599999999999998,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10,5,11442,0.10006991784653033
0.9475882773561338,0.9475882773561338,0.040751007201135454,0.948 ± 0.041,0.6964166273076697,0.6964166273076697,0.11727185829787613,0.696 ± 0.117,0.6063229963913331,0.6063229963913331,0.09864953507797491,0.606 ± 0.099,0.05455731613540812,0.05455731613540812,0.03831755045663262,0.055 ± 0.038,0.7101319537343952,0.7101319537343952,0.20388464743420778,0.710 ± 0.204,0.5580471505676008,0.5580471505676008,0.1076893091393796,0.558 ± 0.108,0.5151162790697674,0.5151162790697674,0.2547082340209995,0.515 ± 0.255,missing_10,0.9,3.599999999999998,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10,5,11442,0.10006991784653033
0.9473447641328392,0.9473447641328392,0.02864311039458349,0.947 ± 0.029,0.6821121007025053,0.6821121007025053,0.07764348537703242,0.682 ± 0.078,0.5022273402596908,0.5022273402596908,0.1810394362971549,0.502 ± 0.181,0.04172460992099898,0.04172460992099898,0.02607419789967759,0.042 ± 0.026,0.7506358748778105,0.7506358748778105,0.09602055459245433,0.751 ± 0.096,0.3906230658403984,0.3906230658403984,0.16364409287233286,0.391 ± 0.164,0.5093023255813953,0.5093023255813953,0.23046294556976457,0.509 ± 0.230,missing_10,0.9,3.599999999999998,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10,5,11442,0.10006991784653033
0.9517585121254051,0.9517585121254051,0.03382822088888123,0.952 ± 0.034,0.7094858193768884,0.7094858193768884,0.09319594600212845,0.709 ± 0.093,0.6175453589591718,0.6175453589591718,0.04559415856812646,0.618 ± 0.046,0.038125947336605584,0.038125947336605584,0.02178850151729635,0.038 ± 0.022,0.7704743083003953,0.7704743083003953,0.12130102499515516,0.770 ± 0.121,0.5200210547092519,0.5200210547092519,0.017638750610938857,0.520 ± 0.018,0.5069767441860465,0.5069767441860465,0.24413066924671087,0.507 ± 0.244,missing_10,0.9,3.599999999999998,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10,5,11442,0.10006991784653033
0.8876417708058234,0.8876417708058234,0.06944712013165202,0.888 ± 0.069,0.5080133875566137,0.5080133875566137,0.17328700549721276,0.508 ± 0.173,0.4918863366096283,0.4918863366096283,0.10395270749286557,0.492 ± 0.104,0.09686564620515195,0.09686564620515195,0.042351192357666795,0.097 ± 0.042,0.46290260407380046,0.46290260407380046,0.09888752728019218,0.463 ± 0.099,0.5341547018682354,0.5341547018682354,0.12976499977283945,0.534 ± 0.130,0.4395348837209303,0.4395348837209303,0.2517717101876982,0.440 ± 0.252,missing_10,0.9,3.599999999999998,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,30,5,11443,0.10006117276937866
