sensor_scenario,event_q,deltaT_threshold,model,model_key,algorithm,algorithm_key,horizon_min,threshold_mean,threshold_std,threshold_last_fold
missing_10,0.9,3.599999999999998,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,10,0.7118925093804992,0.022919218192354002,0.7393691288289778
missing_10,0.9,3.599999999999998,DT-proxy base,DT_PROXY_BASE,RF,rf,10,0.5992328444954322,0.08618914030076742,0.6046550245051987
missing_10,0.9,3.599999999999998,DT-proxy base,DT_PROXY_BASE,XGBoost,xgb,10,0.4214574098587036,0.05323411894310592,0.40294456481933594
missing_10,0.9,3.599999999999998,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,10,0.6445787743829363,0.05753019659122898,0.7277411976548418
missing_10,0.9,3.599999999999998,Causal-parents,CAUSAL_PARENTS,RF,rf,10,0.675539669063931,0.01723121867072058,0.6540236526083605
missing_10,0.9,3.599999999999998,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10,0.43534796833992007,0.018066917261831888,0.4506174921989441
missing_10,0.9,3.599999999999998,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10,0.6924208579120756,0.047155889685260695,0.7580883728669299
missing_10,0.9,3.599999999999998,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10,0.6180205280711804,0.025342134121648183,0.6320754162500575
missing_10,0.9,3.599999999999998,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10,0.4333274006843567,0.03170057677379262,0.4568480849266052
missing_10,0.9,3.599999999999998,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,30,0.6443954634109612,0.06037062463943225,0.7086541388589526
missing_10,0.9,3.599999999999998,DT-proxy base,DT_PROXY_BASE,RF,rf,30,0.6198584287879877,0.020179804386446062,0.635289197189796
missing_10,0.9,3.599999999999998,DT-proxy base,DT_PROXY_BASE,XGBoost,xgb,30,0.3620134949684143,0.036134701516612494,0.3703312873840332
missing_10,0.9,3.599999999999998,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,30,0.6337336671963978,0.04430469455832617,0.6914732278911578
missing_10,0.9,3.599999999999998,Causal-parents,CAUSAL_PARENTS,RF,rf,30,0.5822683356084623,0.01238919797727944,0.5728589179022424
missing_10,0.9,3.599999999999998,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,30,0.38214523196220396,0.021371766826643948,0.39251112937927246
missing_10,0.9,3.599999999999998,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,30,0.7020226995166043,0.039728371860731526,0.7470772049552517
missing_10,0.9,3.599999999999998,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,30,0.571921202064247,0.012400349689608056,0.5738436209243057
missing_10,0.9,3.599999999999998,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,30,0.37760289311408995,0.05283332152337355,0.40664076805114746
missing_10,0.9,3.599999999999998,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,60,0.5988513764887766,0.03041893743385949,0.6399860664055425
missing_10,0.9,3.599999999999998,DT-proxy base,DT_PROXY_BASE,RF,rf,60,0.6128008622260843,0.01973613925312038,0.5833512577507013
missing_10,0.9,3.599999999999998,DT-proxy base,DT_PROXY_BASE,XGBoost,xgb,60,0.33813750743865967,0.07466633777166871,0.29800280928611755
missing_10,0.9,3.599999999999998,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,60,0.5986290542009927,0.06625803502665366,0.6965108286842064
missing_10,0.9,3.599999999999998,Causal-parents,CAUSAL_PARENTS,RF,rf,60,0.5525631409124834,0.03745525885107917,0.5179050695303261
missing_10,0.9,3.599999999999998,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,60,0.3420123398303986,0.041617323928149416,0.29259490966796875
missing_10,0.9,3.599999999999998,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,60,0.6753024963913868,0.02568987739522133,0.7045353685076852
missing_10,0.9,3.599999999999998,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,60,0.5674122835382323,0.01713810033772417,0.5745141997518384
missing_10,0.9,3.599999999999998,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,60,0.3675029337406158,0.025226879285441116,0.3643586039543152
missing_10,0.9,3.599999999999998,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,120,0.5776332292792267,0.02571572248286403,0.6060987280812454
missing_10,0.9,3.599999999999998,DT-proxy base,DT_PROXY_BASE,RF,rf,120,0.5325671948720047,0.025659569820862045,0.5379233408103752
missing_10,0.9,3.599999999999998,DT-proxy base,DT_PROXY_BASE,XGBoost,xgb,120,0.25482064485549927,0.021129374672495035,0.23153874278068542
missing_10,0.9,3.599999999999998,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,120,0.6001957045510808,0.029981148291045798,0.6305839641130243
missing_10,0.9,3.599999999999998,Causal-parents,CAUSAL_PARENTS,RF,rf,120,0.5621674138098436,0.023334777124783965,0.5628141335513409
missing_10,0.9,3.599999999999998,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,120,0.3379844605922699,0.025788088741664852,0.31881818175315857
missing_10,0.9,3.599999999999998,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,120,0.6066752086276878,0.04628072568431248,0.6851874310975693
missing_10,0.9,3.599999999999998,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,120,0.5581429246876154,0.020782872983305105,0.5842748114797497
missing_10,0.9,3.599999999999998,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,120,0.3394415318965912,0.045720380099175735,0.31424760818481445
