roc_auc,roc_auc_mean,roc_auc_std,roc_auc_mean_std,pr_auc,pr_auc_mean,pr_auc_std,pr_auc_mean_std,f1,f1_mean,f1_std,f1_mean_std,brier,brier_mean,brier_std,brier_mean_std,precision,precision_mean,precision_std,precision_mean_std,recall,recall_mean,recall_std,recall_mean_std,top10_alert_precision,top10_alert_precision_mean,top10_alert_precision_std,top10_alert_precision_mean_std,sensor_scenario,event_q,deltaT_threshold,model,model_key,algorithm,algorithm_key,horizon_min,n_folds,n_samples,positive_rate
0.8659088729263178,0.8659088729263178,0.06880183852969837,0.866 ± 0.069,0.5663230429535936,0.5663230429535936,0.18029476366374325,0.566 ± 0.180,0.5372580853889865,0.5372580853889865,0.1304523726014563,0.537 ± 0.130,0.12173184919640265,0.12173184919640265,0.05438946854107237,0.122 ± 0.054,0.4654349497357734,0.4654349497357734,0.12454741693644841,0.465 ± 0.125,0.6381814747423269,0.6381814747423269,0.13853582779982113,0.638 ± 0.139,0.5681528662420382,0.5681528662420382,0.2083688625092582,0.568 ± 0.208,noise_10,0.85,3.226096738448965,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,10,5,10420,0.15009596928982727
0.847452425490248,0.847452425490248,0.06978656560175901,0.847 ± 0.070,0.5228083214888816,0.5228083214888816,0.19336416961774952,0.523 ± 0.193,0.5033097816585855,0.5033097816585855,0.1455926834251061,0.503 ± 0.146,0.09424226840564352,0.09424226840564352,0.04367694155093308,0.094 ± 0.044,0.4948851851539263,0.4948851851539263,0.12347916227402277,0.495 ± 0.123,0.5159348798389869,0.5159348798389869,0.17120140318129304,0.516 ± 0.171,0.5605095541401274,0.5605095541401274,0.2144899138914998,0.561 ± 0.214,noise_10,0.85,3.226096738448965,DT-proxy base,DT_PROXY_BASE,RF,rf,10,5,10420,0.15009596928982727
0.8534878030827617,0.8534878030827617,0.07540601262531375,0.853 ± 0.075,0.5253703054357002,0.5253703054357002,0.19509953042022996,0.525 ± 0.195,0.51214130230994,0.51214130230994,0.13091226467749514,0.512 ± 0.131,0.08128852109176625,0.08128852109176625,0.04332960959988656,0.081 ± 0.043,0.5168324027345729,0.5168324027345729,0.08956594409192246,0.517 ± 0.090,0.5146038733471181,0.5146038733471181,0.16911753749885738,0.515 ± 0.169,0.5554140127388535,0.5554140127388535,0.20827148932645165,0.555 ± 0.208,noise_10,0.85,3.226096738448965,DT-proxy base,DT_PROXY_BASE,XGBoost,xgb,10,5,10420,0.15009596928982727
0.872165581634848,0.872165581634848,0.06594761037840029,0.872 ± 0.066,0.5698590167198085,0.5698590167198085,0.20038127290283192,0.570 ± 0.200,0.5201189778641442,0.5201189778641442,0.1332521474555122,0.520 ± 0.133,0.09677480330146634,0.09677480330146634,0.04654407701027365,0.097 ± 0.047,0.5909373163459843,0.5909373163459843,0.1624739527141002,0.591 ± 0.162,0.4725600275054102,0.4725600275054102,0.12281288510180165,0.473 ± 0.123,0.5656050955414013,0.5656050955414013,0.2281197542004659,0.566 ± 0.228,noise_10,0.85,3.226096738448965,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,10,5,10420,0.15009596928982727
0.8613208660100831,0.8613208660100831,0.06949701681567749,0.861 ± 0.069,0.5643498212602038,0.5643498212602038,0.16623690670919167,0.564 ± 0.166,0.47832641832386286,0.47832641832386286,0.11131596371374011,0.478 ± 0.111,0.08177508274904045,0.08177508274904045,0.041704273900758614,0.082 ± 0.042,0.6331823147612622,0.6331823147612622,0.18185948520448506,0.633 ± 0.182,0.38774150326541373,0.38774150326541373,0.08550783847772826,0.388 ± 0.086,0.5630573248407643,0.5630573248407643,0.21508489399116243,0.563 ± 0.215,noise_10,0.85,3.226096738448965,Causal-parents,CAUSAL_PARENTS,RF,rf,10,5,10420,0.15009596928982727
0.8596942311309504,0.8596942311309504,0.07913097410285751,0.860 ± 0.079,0.5534516551720859,0.5534516551720859,0.17824242175368804,0.553 ± 0.178,0.4882077754096317,0.4882077754096317,0.10456141024537856,0.488 ± 0.105,0.08302840515825118,0.08302840515825118,0.04458891543632361,0.083 ± 0.045,0.6211020739610925,0.6211020739610925,0.15660228205643215,0.621 ± 0.157,0.4055061161924634,0.4055061161924634,0.08808985965491489,0.406 ± 0.088,0.5605095541401274,0.5605095541401274,0.20247364745544372,0.561 ± 0.202,noise_10,0.85,3.226096738448965,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10,5,10420,0.15009596928982727
0.8644166854291464,0.8644166854291464,0.08531147412149932,0.864 ± 0.085,0.5684331863077985,0.5684331863077985,0.20929682978093175,0.568 ± 0.209,0.5057388156530835,0.5057388156530835,0.16287804470567588,0.506 ± 0.163,0.10404197228188423,0.10404197228188423,0.04943857807644887,0.104 ± 0.049,0.5471333834436878,0.5471333834436878,0.21788771307548152,0.547 ± 0.218,0.47858761051857784,0.47858761051857784,0.1338820070792395,0.479 ± 0.134,0.5719745222929936,0.5719745222929936,0.23186813091733144,0.572 ± 0.232,noise_10,0.85,3.226096738448965,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10,5,10420,0.15009596928982727
0.8623966663580426,0.8623966663580426,0.07319656262518377,0.862 ± 0.073,0.5444664582665792,0.5444664582665792,0.21504930745129025,0.544 ± 0.215,0.44650884368470695,0.44650884368470695,0.13019148800802566,0.447 ± 0.130,0.08473993304748492,0.08473993304748492,0.03870605987546814,0.085 ± 0.039,0.6518201676295134,0.6518201676295134,0.2039085987699516,0.652 ± 0.204,0.3449096079422439,0.3449096079422439,0.10610954827823649,0.345 ± 0.106,0.5668789808917196,0.5668789808917196,0.21926005704533127,0.567 ± 0.219,noise_10,0.85,3.226096738448965,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10,5,10420,0.15009596928982727
0.8617023132480564,0.8617023132480564,0.08098033465107668,0.862 ± 0.081,0.5465970416453307,0.5465970416453307,0.20272695639688568,0.547 ± 0.203,0.46556206380338,0.46556206380338,0.14111325175549627,0.466 ± 0.141,0.083568321347529,0.083568321347529,0.04777699079787611,0.084 ± 0.048,0.6062073106107979,0.6062073106107979,0.17411944306806443,0.606 ± 0.174,0.38726028671858914,0.38726028671858914,0.14722925587436406,0.387 ± 0.147,0.5579617834394904,0.5579617834394904,0.22535532322253776,0.558 ± 0.225,noise_10,0.85,3.226096738448965,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10,5,10420,0.15009596928982727
0.7960272891969733,0.7960272891969733,0.07358407490034896,0.796 ± 0.074,0.4402056626437158,0.4402056626437158,0.16846874125553396,0.440 ± 0.168,0.4392598761187868,0.4392598761187868,0.11808909687315636,0.439 ± 0.118,0.14949239646338042,0.14949239646338042,0.05349253802561068,0.149 ± 0.053,0.38187581924471614,0.38187581924471614,0.10946070284878515,0.382 ± 0.109,0.5199533525145332,0.5199533525145332,0.13368368703617575,0.520 ± 0.134,0.4628205128205128,0.4628205128205128,0.17973883456894477,0.463 ± 0.180,noise_10,0.85,3.226096738448965,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,30,5,10406,0.15020180665000962
