feature,importance,sensor_scenario,event_q,model,model_key,algorithm,algorithm_key,horizon_min
compartment/leaf_temperature_lag3,0.1367418555814265,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,10
compartment/par_lag1,0.038878200413131975,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,10
compartment/air_temperature_lag3,0.016625784295773136,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,10
compartment/par_lag2,0.005328141858970609,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,10
deltaT_raw_lag1,0.25082794913796536,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,RF,rf,10
deltaT_raw_lag2,0.15262701533348413,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,RF,rf,10
deltaT_raw_lag3,0.12776063588776987,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,RF,rf,10
compartment/leaf_temperature_lag3,0.07445699472077591,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,RF,rf,10
compartment/leaf_temperature_lag1,0.06849592520898468,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,RF,rf,10
compartment/leaf_temperature_lag2,0.06689289589844424,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,RF,rf,10
compartment/air_temperature_lag1,0.046489784342130865,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,RF,rf,10
compartment/par_lag1,0.04459563932166268,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,RF,rf,10
compartment/par_lag3,0.04321848051269791,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,RF,rf,10
compartment/par_lag2,0.04199797485617886,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,RF,rf,10
compartment/air_temperature_lag2,0.04159915641230404,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,RF,rf,10
compartment/air_temperature_lag3,0.04103754836760148,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,RF,rf,10
deltaT_raw_lag1,0.37119174003601074,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10
deltaT_raw_lag2,0.11204947531223297,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10
deltaT_raw_lag3,0.06560298055410385,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10
compartment/leaf_temperature_lag2,0.06215489283204079,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10
compartment/leaf_temperature_lag3,0.060380734503269196,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10
compartment/par_lag3,0.05807977542281151,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10
compartment/leaf_temperature_lag1,0.056279003620147705,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10
compartment/par_lag2,0.051887620240449905,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10
compartment/par_lag1,0.04972090572118759,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10
compartment/air_temperature_lag2,0.03977332264184952,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10
compartment/air_temperature_lag1,0.036554884165525436,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10
compartment/air_temperature_lag3,0.03632466122508049,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10
deltaT_raw_lag1,1.1787385711400291,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
energy/energy_use.heating_lag1,0.8265675511407213,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/window_position_lee_side_lag1,0.6964035320153306,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/water_supply/water_flow_duration_lag1,0.5873973535000019,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/water_supply/water_flow_duration_lag3,0.5825691767919088,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/window_position_wind_side_lag1,0.5619961279833341,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/heating_lower_circuit/pipe_temperature_lag1,0.5439846240167683,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
energy/electricity_use.lighting_lag3,0.5311938541308543,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
energy/electricity_use.lighting_lag1,0.4765828453496737,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/screen_blackout/screen_position_lag2,0.4755669033863238,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/screen_blackout/screen_position_lag1,0.4745736834129216,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
deltaT_raw_lag2,0.3989514522672188,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
energy/energy_use.heating_lag3,0.35913630263459406,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/heating_lower_circuit/pipe_temperature_lag3,0.3171203005331707,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
deltaT_raw_lag3,0.30213447151640205,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/window_position_lee_side_lag3,0.2943686003977357,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
energy/electricity_use.lighting_lag2,0.27218260091213387,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/air_temperature_lag1,0.2654322418180978,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/leaf_temperature_lag1,0.24677425431766517,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/par_lag1,0.21033071742123247,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/window_position_lee_side_lag2,0.19322726246749156,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/leaf_temperature_lag2,0.18999304372575754,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/window_position_wind_side_lag2,0.18277021111337685,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/window_position_wind_side_lag3,0.1739756149610128,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/par_lag3,0.16115949450621994,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/heating_lower_circuit/pipe_temperature_lag2,0.12651790181925698,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/leaf_temperature_lag3,0.12207932050578342,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
energy/co2_dosage_lag2,0.09299008883184808,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/screen_blackout/screen_position_lag3,0.08608987265317534,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
energy/co2_dosage_lag1,0.07914521611033455,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
energy/energy_use.heating_lag2,0.05604872178434575,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/par_lag2,0.05136694039667451,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/water_supply/water_flow_duration_lag2,0.050196053171432733,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/air_temperature_lag2,0.02777032246307552,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
energy/co2_dosage_lag3,0.014413776006323582,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
compartment/air_temperature_lag3,0.002977390004262155,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10
deltaT_raw_lag1,0.20436439027360176,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
deltaT_raw_lag2,0.12228845290549012,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
deltaT_raw_lag3,0.08523829397683806,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/leaf_temperature_lag1,0.04941206742681091,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/leaf_temperature_lag3,0.04906020012634354,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/leaf_temperature_lag2,0.04817039974688707,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/par_lag1,0.02716170906987658,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/air_temperature_lag1,0.026910167687008883,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/par_lag3,0.02684102710999515,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/par_lag2,0.02462386877901635,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/air_temperature_lag2,0.0243257571368057,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/air_temperature_lag3,0.021360335809721458,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/window_position_wind_side_lag3,0.018123353649090967,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/window_position_lee_side_lag3,0.017826858783472014,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/heating_lower_circuit/pipe_temperature_lag1,0.01737722644658556,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/window_position_lee_side_lag2,0.01734523167808681,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
energy/energy_use.heating_lag1,0.01660089683076347,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/window_position_lee_side_lag1,0.016583688028863525,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/window_position_wind_side_lag1,0.01642936444692709,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/window_position_wind_side_lag2,0.016425450320392092,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/heating_lower_circuit/pipe_temperature_lag3,0.015747095401267643,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
energy/energy_use.heating_lag2,0.01546803270378427,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/heating_lower_circuit/pipe_temperature_lag2,0.014562822648899474,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
energy/energy_use.heating_lag3,0.013343513410660344,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/screen_blackout/screen_position_lag1,0.012775514606129981,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/water_supply/water_flow_duration_lag1,0.010176301442165971,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/water_supply/water_flow_duration_lag2,0.01013174628212238,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/water_supply/water_flow_duration_lag3,0.009718375880416375,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/screen_blackout/screen_position_lag2,0.009640718823769254,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
compartment/screen_blackout/screen_position_lag3,0.009593303860627997,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
energy/electricity_use.lighting_lag1,0.006691090181283459,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
energy/co2_dosage_lag1,0.005590155503763548,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
energy/co2_dosage_lag3,0.005575578466318049,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
energy/co2_dosage_lag2,0.005478706477877013,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
energy/electricity_use.lighting_lag2,0.004648091293472013,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
energy/electricity_use.lighting_lag3,0.004390212784865197,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10
deltaT_raw_lag1,0.19993193447589874,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
deltaT_raw_lag2,0.046326786279678345,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
energy/energy_use.heating_lag1,0.039365630596876144,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/leaf_temperature_lag2,0.035250503569841385,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
deltaT_raw_lag3,0.03489422798156738,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/screen_blackout/screen_position_lag1,0.032801054418087006,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/leaf_temperature_lag3,0.03249819204211235,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/heating_lower_circuit/pipe_temperature_lag3,0.0277307890355587,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/heating_lower_circuit/pipe_temperature_lag1,0.027538472786545753,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/par_lag3,0.026513583958148956,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/leaf_temperature_lag1,0.025092998519539833,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
energy/electricity_use.lighting_lag1,0.024418098852038383,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/par_lag1,0.02423316426575184,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/screen_blackout/screen_position_lag2,0.02385076694190502,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/par_lag2,0.023448020219802856,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/heating_lower_circuit/pipe_temperature_lag2,0.02241549640893936,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
energy/electricity_use.lighting_lag3,0.021356945857405663,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/air_temperature_lag2,0.01909562014043331,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/window_position_wind_side_lag3,0.01886069029569626,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/window_position_lee_side_lag2,0.018650371581315994,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/water_supply/water_flow_duration_lag2,0.01852264814078808,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/screen_blackout/screen_position_lag3,0.01832062564790249,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/window_position_lee_side_lag1,0.018143098801374435,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/water_supply/water_flow_duration_lag1,0.01814098469913006,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
energy/co2_dosage_lag2,0.018104342743754387,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/window_position_wind_side_lag2,0.017912207171320915,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/water_supply/water_flow_duration_lag3,0.01778499409556389,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/air_temperature_lag3,0.01699041947722435,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
energy/energy_use.heating_lag2,0.016989419236779213,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
energy/energy_use.heating_lag3,0.016947215422987938,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
energy/electricity_use.lighting_lag2,0.016768408939242363,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/window_position_lee_side_lag3,0.01663375459611416,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/air_temperature_lag1,0.016401506960392,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
compartment/window_position_wind_side_lag1,0.01629767194390297,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
energy/co2_dosage_lag1,0.016169659793376923,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
energy/co2_dosage_lag3,0.01559956930577755,noise_10,0.85,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10
deltaT_raw_lag1,0.8765577123201895,noise_10,0.85,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,30
deltaT_raw_lag2,0.33643519763276963,noise_10,0.85,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,30
deltaT_raw_lag3,0.3049954424199246,noise_10,0.85,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,30
deltaT_raw_lag1,0.36474744406132703,noise_10,0.85,DT-proxy base,DT_PROXY_BASE,RF,rf,30
deltaT_raw_lag2,0.3295867333351053,noise_10,0.85,DT-proxy base,DT_PROXY_BASE,RF,rf,30
deltaT_raw_lag3,0.3056658226035678,noise_10,0.85,DT-proxy base,DT_PROXY_BASE,RF,rf,30
deltaT_raw_lag1,0.4897754192352295,noise_10,0.85,DT-proxy base,DT_PROXY_BASE,XGBoost,xgb,30
deltaT_raw_lag2,0.32739973068237305,noise_10,0.85,DT-proxy base,DT_PROXY_BASE,XGBoost,xgb,30
deltaT_raw_lag3,0.18282483518123627,noise_10,0.85,DT-proxy base,DT_PROXY_BASE,XGBoost,xgb,30
deltaT_raw_lag1,0.7798155712065323,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,30
compartment/leaf_temperature_lag1,0.34257294159011564,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,30
compartment/par_lag3,0.33062859551911566,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,30
deltaT_raw_lag2,0.3072607916090644,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,30
deltaT_raw_lag3,0.24278093071930562,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,30
compartment/leaf_temperature_lag3,0.0835987926101149,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,30
compartment/air_temperature_lag2,0.07076592719310887,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,30
compartment/leaf_temperature_lag2,0.06282672154891428,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,30
compartment/air_temperature_lag1,0.02248881215906045,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,30
compartment/air_temperature_lag3,0.01839572594073841,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,30
compartment/par_lag2,0.016885634478072786,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,30
compartment/par_lag1,0.01335708292766408,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,30
deltaT_raw_lag1,0.18869686296921986,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,RF,rf,30
deltaT_raw_lag2,0.13403144039416026,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,RF,rf,30
deltaT_raw_lag3,0.10949469457260547,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,RF,rf,30
compartment/leaf_temperature_lag3,0.09195983306714806,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,RF,rf,30
compartment/leaf_temperature_lag2,0.08355500702354458,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,RF,rf,30
compartment/leaf_temperature_lag1,0.0793801860706915,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,RF,rf,30
compartment/par_lag3,0.0576988812792868,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,RF,rf,30
compartment/par_lag1,0.05499747799295429,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,RF,rf,30
compartment/air_temperature_lag3,0.05126390331179418,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,RF,rf,30
compartment/air_temperature_lag1,0.049975887061559185,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,RF,rf,30
compartment/par_lag2,0.049873878929102645,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,RF,rf,30
compartment/air_temperature_lag2,0.0490719473279332,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,RF,rf,30
deltaT_raw_lag1,0.292015939950943,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,30
deltaT_raw_lag2,0.09932781010866165,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,30
compartment/leaf_temperature_lag2,0.08988730609416962,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,30
compartment/par_lag3,0.07385988533496857,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,30
compartment/leaf_temperature_lag1,0.06853266805410385,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,30
compartment/leaf_temperature_lag3,0.06669691205024719,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,30
compartment/par_lag1,0.06650969386100769,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,30
deltaT_raw_lag3,0.06287393718957901,noise_10,0.85,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,30
