roc_auc,roc_auc_mean,roc_auc_std,roc_auc_mean_std,pr_auc,pr_auc_mean,pr_auc_std,pr_auc_mean_std,f1,f1_mean,f1_std,f1_mean_std,brier,brier_mean,brier_std,brier_mean_std,precision,precision_mean,precision_std,precision_mean_std,recall,recall_mean,recall_std,recall_mean_std,top10_alert_precision,top10_alert_precision_mean,top10_alert_precision_std,top10_alert_precision_mean_std,sensor_scenario,event_q,deltaT_threshold,model,model_key,algorithm,algorithm_key,horizon_min,n_folds,n_samples,positive_rate
0.8856120887008132,0.8856120887008132,0.05979951023658113,0.886 ± 0.060,0.5159659308403761,0.5159659308403761,0.18913493951255497,0.516 ± 0.189,0.4957624645091118,0.4957624645091118,0.10921515852150923,0.496 ± 0.109,0.11116415039962776,0.11116415039962776,0.05237740148507258,0.111 ± 0.052,0.44638480452576224,0.44638480452576224,0.11512286755721592,0.446 ± 0.115,0.5608395932107636,0.5608395932107636,0.0995444127083472,0.561 ± 0.100,0.445859872611465,0.445859872611465,0.20015613200599577,0.446 ± 0.200,noise_10,0.9,3.4677307327360563,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,10,5,10420,0.09990403071017274
0.8694366444049433,0.8694366444049433,0.06599384030774944,0.869 ± 0.066,0.4723242924919552,0.4723242924919552,0.20491388332724833,0.472 ± 0.205,0.48170337839777255,0.48170337839777255,0.1292495411694775,0.482 ± 0.129,0.070855130209005,0.070855130209005,0.03675581909883138,0.071 ± 0.037,0.4411931637512291,0.4411931637512291,0.11618300391778207,0.441 ± 0.116,0.5323872046569926,0.5323872046569926,0.14777750187899086,0.532 ± 0.148,0.4356687898089172,0.4356687898089172,0.1998315652461871,0.436 ± 0.200,noise_10,0.9,3.4677307327360563,DT-proxy base,DT_PROXY_BASE,RF,rf,10,5,10420,0.09990403071017274
0.873931835035358,0.873931835035358,0.07122065719608461,0.874 ± 0.071,0.4748425503796357,0.4748425503796357,0.20530639088674485,0.475 ± 0.205,0.47523245825471855,0.47523245825471855,0.14798589367132814,0.475 ± 0.148,0.05719997670679651,0.05719997670679651,0.03302310936293133,0.057 ± 0.033,0.4955892561948273,0.4955892561948273,0.1479383382038061,0.496 ± 0.148,0.45765418703130345,0.45765418703130345,0.1496480828952281,0.458 ± 0.150,0.4280254777070064,0.4280254777070064,0.2019921875905615,0.428 ± 0.202,noise_10,0.9,3.4677307327360563,DT-proxy base,DT_PROXY_BASE,XGBoost,xgb,10,5,10420,0.09990403071017274
0.8886154167976491,0.8886154167976491,0.05728116612670208,0.889 ± 0.057,0.52345808420846,0.52345808420846,0.20939919575751723,0.523 ± 0.209,0.46280452973700126,0.46280452973700126,0.19509732183666273,0.463 ± 0.195,0.0783859160935434,0.0783859160935434,0.040770863383681015,0.078 ± 0.041,0.581395781230264,0.581395781230264,0.17062152349449608,0.581 ± 0.171,0.3989054822897073,0.3989054822897073,0.20313331419144037,0.399 ± 0.203,0.4471337579617834,0.4471337579617834,0.2302880313574862,0.447 ± 0.230,noise_10,0.9,3.4677307327360563,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,10,5,10420,0.09990403071017274
0.8790123787393019,0.8790123787393019,0.05782077484196335,0.879 ± 0.058,0.4949584684622824,0.4949584684622824,0.16309618508330098,0.495 ± 0.163,0.4567271363789141,0.4567271363789141,0.08513608496934423,0.457 ± 0.085,0.05817153657601848,0.05817153657601848,0.030835345626733773,0.058 ± 0.031,0.6243621875747406,0.6243621875747406,0.1673399078785279,0.624 ± 0.167,0.3639276225689753,0.3639276225689753,0.05773723382697228,0.364 ± 0.058,0.4484076433121019,0.4484076433121019,0.20380175062036437,0.448 ± 0.204,noise_10,0.9,3.4677307327360563,Causal-parents,CAUSAL_PARENTS,RF,rf,10,5,10420,0.09990403071017274
0.8830806932708641,0.8830806932708641,0.06633907128967818,0.883 ± 0.066,0.49156202749584715,0.49156202749584715,0.1719729873043151,0.492 ± 0.172,0.4186856948969888,0.4186856948969888,0.0845829734294796,0.419 ± 0.085,0.05870431462401534,0.05870431462401534,0.03321442275201715,0.059 ± 0.033,0.6122023765907902,0.6122023765907902,0.18635474549390416,0.612 ± 0.186,0.32243408518794336,0.32243408518794336,0.05598893315937425,0.322 ± 0.056,0.4356687898089172,0.4356687898089172,0.20094506721321634,0.436 ± 0.201,noise_10,0.9,3.4677307327360563,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10,5,10420,0.09990403071017274
0.8793079189845239,0.8793079189845239,0.08210873737656399,0.879 ± 0.082,0.5017070760100129,0.5017070760100129,0.23234777411296667,0.502 ± 0.232,0.469453859404999,0.469453859404999,0.17860391737291342,0.469 ± 0.179,0.08419725080670258,0.08419725080670258,0.042105711039879506,0.084 ± 0.042,0.5609601999105105,0.5609601999105105,0.22823427343146982,0.561 ± 0.228,0.40789736463346127,0.40789736463346127,0.14688869048657,0.408 ± 0.147,0.4445859872611465,0.4445859872611465,0.21170081238593944,0.445 ± 0.212,noise_10,0.9,3.4677307327360563,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10,5,10420,0.09990403071017274
0.8683226678535773,0.8683226678535773,0.0623578704402167,0.868 ± 0.062,0.46244744327281995,0.46244744327281995,0.2117582833052784,0.462 ± 0.212,0.3613365598575771,0.3613365598575771,0.1279334512265224,0.361 ± 0.128,0.060731006681902136,0.060731006681902136,0.0273632951544518,0.061 ± 0.027,0.6250374331550802,0.6250374331550802,0.23378379842005725,0.625 ± 0.234,0.2653812297628293,0.2653812297628293,0.09471331979349518,0.265 ± 0.095,0.44968152866242034,0.44968152866242034,0.20901038779101844,0.450 ± 0.209,noise_10,0.9,3.4677307327360563,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10,5,10420,0.09990403071017274
0.8698983970880338,0.8698983970880338,0.07785411948146775,0.870 ± 0.078,0.44933251982671407,0.44933251982671407,0.22601467968482572,0.449 ± 0.226,0.37921558320550486,0.37921558320550486,0.17731726038156498,0.379 ± 0.177,0.060289732428227584,0.060289732428227584,0.03567701471383399,0.060 ± 0.036,0.5711530763040223,0.5711530763040223,0.23475357617097303,0.571 ± 0.235,0.28763895424179065,0.28763895424179065,0.14643231788875188,0.288 ± 0.146,0.4280254777070064,0.4280254777070064,0.20802785696487505,0.428 ± 0.208,noise_10,0.9,3.4677307327360563,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10,5,10420,0.09990403071017274
0.8059599608986922,0.8059599608986922,0.0706395570466869,0.806 ± 0.071,0.3687617307955205,0.3687617307955205,0.17743404332777155,0.369 ± 0.177,0.3683890527208725,0.3683890527208725,0.09801885953045628,0.368 ± 0.098,0.14170448223239146,0.14170448223239146,0.053544686396638036,0.142 ± 0.054,0.3481095870842616,0.3481095870842616,0.09436670654252816,0.348 ± 0.094,0.3937871206588487,0.3937871206588487,0.1030717583595917,0.394 ± 0.103,0.3435897435897436,0.3435897435897436,0.16378173766842372,0.344 ± 0.164,noise_10,0.9,3.4677307327360563,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,30,5,10406,0.09994234095714011
