sensor_scenario,event_q,deltaT_threshold,model,model_key,algorithm,algorithm_key,horizon_min,threshold_mean,threshold_std,threshold_last_fold
noise_10,0.9,3.4677307327360563,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,60,0.34459641575813293,0.05352313301438445,0.32205572724342346
noise_10,0.9,3.4677307327360563,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,120,0.5499679581500205,0.017422025932036594,0.5770273294498897
noise_10,0.9,3.4677307327360563,DT-proxy base,DT_PROXY_BASE,RF,rf,120,0.5089122970281099,0.007438675913164017,0.5072133424098648
noise_10,0.9,3.4677307327360563,DT-proxy base,DT_PROXY_BASE,XGBoost,xgb,120,0.23881926834583284,0.03160356207462877,0.21505501866340637
noise_10,0.9,3.4677307327360563,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,120,0.5549392598881525,0.025578427582756528,0.5826769222224726
noise_10,0.9,3.4677307327360563,Causal-parents,CAUSAL_PARENTS,RF,rf,120,0.5463319705996191,0.01933681168168527,0.5562178238680857
noise_10,0.9,3.4677307327360563,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,120,0.3427490234375,0.021986281358206374,0.3154379427433014
noise_10,0.9,3.4677307327360563,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,120,0.5971548811859456,0.035490075519014765,0.585762733940945
noise_10,0.9,3.4677307327360563,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,120,0.5738933028754915,0.020580420364555457,0.557931553788314
noise_10,0.9,3.4677307327360563,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,120,0.34871581196784973,0.04845937361454189,0.32183024287223816
