time,sensor_scenario,compartment/leaf_temperature,compartment/air_temperature,deltaT_raw
2024-09-04 03:30:00,noise_10,,19.333331428381136,
2024-09-04 03:40:00,noise_10,,19.739090981341718,
2024-09-04 03:50:00,noise_10,,19.417257868194362,
2024-09-04 04:00:00,noise_10,,19.385930736245673,
2024-09-04 04:10:00,noise_10,,19.385255469094854,
2024-09-04 04:20:00,noise_10,,19.110183356671833,
2024-09-04 04:30:00,noise_10,,19.27737462245111,
2024-09-04 04:40:00,noise_10,,18.843778467054364,
2024-09-04 04:50:00,noise_10,,19.72947484188928,
2024-09-04 05:00:00,noise_10,,19.436696807147026,
2024-09-04 05:10:00,noise_10,,19.45688362332687,
2024-09-04 05:20:00,noise_10,,19.100137867655786,
2024-09-04 05:30:00,noise_10,,19.863432751660916,
2024-09-04 05:40:00,noise_10,,19.61517374085199,
2024-09-04 05:50:00,noise_10,,19.429200631901182,
2024-09-04 06:00:00,noise_10,,19.38828353825434,
2024-09-04 06:10:00,noise_10,,19.62387770867653,
2024-09-04 06:20:00,noise_10,,20.299630423367763,
2024-09-04 06:30:00,noise_10,,20.63361238984042,
2024-09-04 06:40:00,noise_10,,20.76137086486308,
2024-09-04 06:50:00,noise_10,,20.780164981534288,
2024-09-04 07:00:00,noise_10,,20.798468492507936,
2024-09-04 07:10:00,noise_10,,21.234997533237014,
2024-09-04 07:20:00,noise_10,,20.689829729974523,
2024-09-04 07:30:00,noise_10,,21.164259010502175,
2024-09-04 07:40:00,noise_10,,20.93934870428654,
2024-09-04 07:50:00,noise_10,,21.151108557087266,
2024-09-04 08:00:00,noise_10,,21.154688328048604,
2024-09-04 08:10:00,noise_10,,21.384216122638918,
2024-09-04 08:20:00,noise_10,,21.25960479921456,
2024-09-04 08:30:00,noise_10,,21.70397213663221,
2024-09-04 08:40:00,noise_10,,22.17232024212914,
2024-09-04 08:50:00,noise_10,,22.068187668261718,
2024-09-04 09:00:00,noise_10,,21.65012592193482,
2024-09-04 09:10:00,noise_10,,22.855269627941517,
2024-09-04 09:20:00,noise_10,,22.811974623563213,
2024-09-04 09:30:00,noise_10,,22.68239724984706,
2024-09-04 09:40:00,noise_10,,23.084950308467697,
2024-09-04 09:50:00,noise_10,,23.4706970257445,
2024-09-04 10:00:00,noise_10,,23.57857930312523,
2024-09-04 10:10:00,noise_10,,23.022012882080606,
2024-09-04 10:20:00,noise_10,,22.64049094391803,
2024-09-04 10:30:00,noise_10,,22.938226362131353,
2024-09-04 10:40:00,noise_10,,22.96827251040295,
2024-09-04 10:50:00,noise_10,,23.002164089778205,
2024-09-04 11:00:00,noise_10,,23.54269859283813,
2024-09-04 11:10:00,noise_10,,23.187037507480042,
2024-09-04 11:20:00,noise_10,,22.61983377972808,
2024-09-04 11:30:00,noise_10,,22.868491305513196,
2024-09-04 11:40:00,noise_10,,23.086748836206663,
2024-09-04 11:50:00,noise_10,,23.96256179238892,
2024-09-04 12:00:00,noise_10,,23.681337296253695,
2024-09-04 12:10:00,noise_10,,23.324053727149277,
2024-09-04 12:20:00,noise_10,,23.688491764977584,
2024-09-04 12:30:00,noise_10,,23.08361047290259,
2024-09-04 12:40:00,noise_10,,22.62655223037029,
2024-09-04 12:50:00,noise_10,,22.622870366029073,
2024-09-04 13:00:00,noise_10,,22.366952478786967,
2024-09-04 13:10:00,noise_10,,22.067678852011273,
2024-09-04 13:20:00,noise_10,,22.96939090705521,
2024-09-04 13:30:00,noise_10,,22.621156384009026,
2024-09-04 13:40:00,noise_10,,22.777527116547393,
2024-09-04 13:50:00,noise_10,,23.52176293105175,
2024-09-04 14:00:00,noise_10,,23.591267616402963,
2024-09-04 14:10:00,noise_10,,23.710625793549738,
2024-09-04 14:20:00,noise_10,,23.54889445644055,
2024-09-04 14:30:00,noise_10,,23.737379145260824,
2024-09-04 14:40:00,noise_10,,23.110853729340835,
2024-09-04 14:50:00,noise_10,,23.340504775602607,
2024-09-04 15:00:00,noise_10,,22.89714939451638,
2024-09-04 15:10:00,noise_10,,22.614737069327905,
2024-09-04 15:20:00,noise_10,,22.116791500335392,
2024-09-04 15:30:00,noise_10,,21.831799115306236,
2024-09-04 15:40:00,noise_10,,21.570367309725025,
2024-09-04 15:50:00,noise_10,,21.65715091408261,
2024-09-04 16:00:00,noise_10,,21.890123476729116,
2024-09-04 16:10:00,noise_10,,21.864786468465628,
2024-09-04 16:20:00,noise_10,,22.491808563507792,
2024-09-04 16:30:00,noise_10,,22.108750749244457,
2024-09-04 16:40:00,noise_10,,22.47807908480946,
2024-09-04 16:50:00,noise_10,,22.390926705913927,
2024-09-04 17:00:00,noise_10,,21.87162897544105,
2024-09-04 17:10:00,noise_10,,21.892236675912958,
2024-09-04 17:20:00,noise_10,,21.407389796550728,
2024-09-04 17:30:00,noise_10,,20.8689380406712,
2024-09-04 17:40:00,noise_10,,20.499939026293895,
2024-09-04 17:50:00,noise_10,,20.778783859860365,
2024-09-04 18:00:00,noise_10,,20.372045332724753,
2024-09-04 18:10:00,noise_10,,20.383518208656465,
2024-09-04 18:20:00,noise_10,,19.980490420023507,
2024-09-04 18:30:00,noise_10,,20.87513920161209,
2024-09-04 18:40:00,noise_10,,21.67620680697578,
2024-09-04 18:50:00,noise_10,,21.71328069683472,
2024-09-04 19:00:00,noise_10,,21.372892513424404,
2024-09-04 19:10:00,noise_10,,21.40511371751528,
2024-09-04 19:20:00,noise_10,,20.83915354357315,
2024-09-04 19:30:00,noise_10,,20.137839177657746,
2024-09-04 19:40:00,noise_10,,19.715337001768635,
2024-09-04 19:50:00,noise_10,,19.425541733676226,
2024-09-04 20:00:00,noise_10,,19.839042887681465,
2024-09-04 20:10:00,noise_10,,19.800465029059172,
2024-09-04 20:20:00,noise_10,,19.365667390408085,
2024-09-04 20:30:00,noise_10,,19.270729478838923,
2024-09-04 20:40:00,noise_10,,19.464914915823922,
2024-09-04 20:50:00,noise_10,,19.824718245127592,
2024-09-04 21:00:00,noise_10,,19.837726596919566,
2024-09-04 21:10:00,noise_10,,19.682159919627498,
2024-09-04 21:20:00,noise_10,,19.918432085857788,
2024-09-04 21:30:00,noise_10,,19.60949659378042,
2024-09-04 21:40:00,noise_10,,19.52858674638161,
2024-09-04 21:50:00,noise_10,,19.417438718276358,
2024-09-04 22:00:00,noise_10,,19.597020532840663,
2024-09-04 22:10:00,noise_10,,19.66018754209101,
2024-09-04 22:20:00,noise_10,,19.698019725891147,
2024-09-04 22:30:00,noise_10,,19.309532510783775,
2024-09-04 22:40:00,noise_10,,19.55348432371482,
2024-09-04 22:50:00,noise_10,,19.296732901162088,
2024-09-04 23:00:00,noise_10,,19.295933013771336,
2024-09-04 23:10:00,noise_10,,18.901864884735122,
2024-09-04 23:20:00,noise_10,,19.528253711802467,
2024-09-04 23:30:00,noise_10,,19.232499144441363,
2024-09-04 23:40:00,noise_10,,19.380030328438767,
2024-09-04 23:50:00,noise_10,,18.658011172451843,
2024-09-05 00:00:00,noise_10,,18.968669902271717,
2024-09-05 00:10:00,noise_10,,19.447129185043032,
2024-09-05 00:20:00,noise_10,,19.051259001430527,
2024-09-05 00:30:00,noise_10,,19.364347169977986,
2024-09-05 00:40:00,noise_10,,19.287536435359026,
2024-09-05 00:50:00,noise_10,,19.106780883549394,
2024-09-05 01:00:00,noise_10,,19.18812071521224,
2024-09-05 01:10:00,noise_10,,18.751690167368356,
2024-09-05 01:20:00,noise_10,,19.29299650402892,
2024-09-05 01:30:00,noise_10,,19.393182508303305,
2024-09-05 01:40:00,noise_10,,19.1166838993982,
2024-09-05 01:50:00,noise_10,,19.309020993638065,
2024-09-05 02:00:00,noise_10,,19.314359847441185,
2024-09-05 02:10:00,noise_10,,18.53415456233093,
2024-09-05 02:20:00,noise_10,,18.874566799367813,
2024-09-05 02:30:00,noise_10,,18.636809525833712,
2024-09-05 02:40:00,noise_10,,19.07837321500889,
2024-09-05 02:50:00,noise_10,,18.850204544003052,
2024-09-05 03:00:00,noise_10,,18.80381611822972,
2024-09-05 03:10:00,noise_10,,19.055544916896835,
2024-09-05 03:20:00,noise_10,,19.38956143827491,
2024-09-05 03:30:00,noise_10,,19.251074752369245,
2024-09-05 03:40:00,noise_10,,19.181399009101522,
2024-09-05 03:50:00,noise_10,,19.224188539070884,
2024-09-05 04:00:00,noise_10,,19.247464789466648,
2024-09-05 04:10:00,noise_10,,19.001455402655985,
2024-09-05 04:20:00,noise_10,,19.088758058875843,
2024-09-05 04:30:00,noise_10,,19.138698676734542,
2024-09-05 04:40:00,noise_10,,18.60414698825124,
2024-09-05 04:50:00,noise_10,,19.14482317386303,
2024-09-05 05:00:00,noise_10,,18.93973394813791,
2024-09-05 05:10:00,noise_10,,19.468366835463716,
2024-09-05 05:20:00,noise_10,,19.347297667046046,
2024-09-05 05:30:00,noise_10,,19.381760355162626,
2024-09-05 05:40:00,noise_10,,19.4789484379179,
2024-09-05 05:50:00,noise_10,,19.190621242701006,
2024-09-05 06:00:00,noise_10,,19.516427610125408,
2024-09-05 06:10:00,noise_10,,19.90147843276731,
2024-09-05 06:20:00,noise_10,,19.608170939141793,
2024-09-05 06:30:00,noise_10,,20.107000303444565,
2024-09-05 06:40:00,noise_10,,20.039997292024236,
2024-09-05 06:50:00,noise_10,,19.928497769461014,
2024-09-05 07:00:00,noise_10,,19.818009236977137,
2024-09-05 07:10:00,noise_10,,20.101528830978644,
2024-09-05 07:20:00,noise_10,,20.429453507737062,
2024-09-05 07:30:00,noise_10,,20.716486346181142,
2024-09-05 07:40:00,noise_10,,21.00259734518937,
2024-09-05 07:50:00,noise_10,,20.603548518889163,
2024-09-05 08:00:00,noise_10,,21.131900814087984,
2024-09-05 08:10:00,noise_10,,21.308086608713726,
2024-09-05 08:20:00,noise_10,,21.951010434081297,
2024-09-05 08:30:00,noise_10,,22.011365127012144,
2024-09-05 08:40:00,noise_10,,22.059607832152146,
2024-09-05 08:50:00,noise_10,,21.81663375234854,
2024-09-05 09:00:00,noise_10,,21.699356236589,
2024-09-05 09:10:00,noise_10,,21.69807655554466,
2024-09-05 09:20:00,noise_10,,22.411136028022188,
2024-09-05 09:30:00,noise_10,,22.659871095087208,
2024-09-05 09:40:00,noise_10,,22.79174977932643,
2024-09-05 09:50:00,noise_10,,22.869317776246735,
2024-09-05 10:00:00,noise_10,,22.611489271374467,
2024-09-05 10:10:00,noise_10,,23.22920335552136,
2024-09-05 10:20:00,noise_10,,23.413183616650898,
2024-09-05 10:30:00,noise_10,,23.324105511962625,
2024-09-05 10:40:00,noise_10,,23.43277681109664,
2024-09-05 10:50:00,noise_10,,23.933453373151373,
2024-09-05 11:00:00,noise_10,,24.08892260040145,
2024-09-05 11:10:00,noise_10,,25.085098963695557,
2024-09-05 11:20:00,noise_10,,25.116269334932937,
2024-09-05 11:30:00,noise_10,,25.740505130899205,
2024-09-05 11:40:00,noise_10,,25.624793270363902,
2024-09-05 11:50:00,noise_10,,25.87314372268444,
2024-09-05 12:00:00,noise_10,,26.341461002469913,
2024-09-05 12:10:00,noise_10,,27.50913305456984,
2024-09-05 12:20:00,noise_10,,27.71030251018672,
2024-09-05 12:30:00,noise_10,,27.644003476053133,
2024-09-05 12:40:00,noise_10,,28.46864257716549,
2024-09-05 12:50:00,noise_10,,28.617743472274213,
2024-09-05 13:00:00,noise_10,,29.30260176851551,
2024-09-05 13:10:00,noise_10,,29.552602182326407,
2024-09-05 13:20:00,noise_10,,29.412297457856543,
2024-09-05 13:30:00,noise_10,,30.137255993979622,
2024-09-05 13:40:00,noise_10,,30.22278646854284,
2024-09-05 13:50:00,noise_10,,29.91596642398806,
2024-09-05 14:00:00,noise_10,,30.025536077108757,
2024-09-05 14:10:00,noise_10,,30.157936782491117,
2024-09-05 14:20:00,noise_10,,30.121863426845994,
2024-09-05 14:30:00,noise_10,,29.974350577216544,
2024-09-05 14:40:00,noise_10,,29.965895133214556,
2024-09-05 14:50:00,noise_10,,29.761364808855756,
2024-09-05 15:00:00,noise_10,,29.460993018229306,
2024-09-05 15:10:00,noise_10,,30.24353033060049,
2024-09-05 15:20:00,noise_10,,28.60692226202722,
2024-09-05 15:30:00,noise_10,,28.593798831615327,
2024-09-05 15:40:00,noise_10,,29.517278924217326,
2024-09-05 15:50:00,noise_10,,28.871854743886015,
2024-09-05 16:00:00,noise_10,,28.919069152924106,
2024-09-05 16:10:00,noise_10,,28.525870432092532,
2024-09-05 16:20:00,noise_10,,28.213083300826085,
2024-09-05 16:30:00,noise_10,,28.898168947109912,
2024-09-05 16:40:00,noise_10,,27.974783415169732,
2024-09-05 16:50:00,noise_10,,27.829428269767664,
2024-09-05 17:00:00,noise_10,,27.785043148497568,
2024-09-05 17:10:00,noise_10,,26.559541895928483,
2024-09-05 17:20:00,noise_10,,26.497769459811185,
2024-09-05 17:30:00,noise_10,,25.916828274682892,
2024-09-05 17:40:00,noise_10,,24.73632095211523,
2024-09-05 17:50:00,noise_10,,25.197665186159252,
2024-09-05 18:00:00,noise_10,,25.136651570289757,
2024-09-05 18:10:00,noise_10,,24.956787255492657,
2024-09-05 18:20:00,noise_10,,24.953646698808438,
2024-09-05 18:30:00,noise_10,,24.552901512120087,
2024-09-05 18:40:00,noise_10,,25.015517420028175,
2024-09-05 18:50:00,noise_10,,24.535529270996232,
2024-09-05 19:00:00,noise_10,,23.97617775755782,
2024-09-05 19:10:00,noise_10,,24.386746487883983,
2024-09-05 19:20:00,noise_10,,23.918696168465182,
2024-09-05 19:30:00,noise_10,,24.222525055301965,
2024-09-05 19:40:00,noise_10,,22.924309678181153,
2024-09-05 19:50:00,noise_10,,23.343844668397175,
2024-09-05 20:00:00,noise_10,,23.253827044855303,
2024-09-05 20:10:00,noise_10,,23.17834608699219,
2024-09-05 20:20:00,noise_10,,22.96200767087263,
2024-09-05 20:30:00,noise_10,,22.877635769138024,
2024-09-05 20:40:00,noise_10,,22.594344972216355,
2024-09-05 20:50:00,noise_10,,22.18819136190458,
2024-09-05 21:00:00,noise_10,,21.94433022844028,
2024-09-05 21:10:00,noise_10,,22.275556519847925,
2024-09-05 21:20:00,noise_10,,22.0780269396909,
2024-09-05 21:30:00,noise_10,,22.477108407221397,
2024-09-05 21:40:00,noise_10,,22.168499067026126,
2024-09-05 21:50:00,noise_10,,21.827087885477145,
2024-09-05 22:00:00,noise_10,,21.747641157118117,
2024-09-05 22:10:00,noise_10,,21.14698992627491,
2024-09-05 22:20:00,noise_10,,21.5219205932211,
2024-09-05 22:30:00,noise_10,,21.13365316144756,
2024-09-05 22:40:00,noise_10,,20.97417910356022,
2024-09-05 22:50:00,noise_10,,20.913353798660424,
2024-09-05 23:00:00,noise_10,,20.757609747236565,
2024-09-05 23:10:00,noise_10,,20.764856242749588,
2024-09-05 23:20:00,noise_10,,20.89186020513612,
2024-09-05 23:30:00,noise_10,,20.747670216394763,
2024-09-05 23:40:00,noise_10,,21.22055376771451,
2024-09-05 23:50:00,noise_10,,21.197389350237568,
2024-09-06 00:00:00,noise_10,,21.012398685493174,
2024-09-06 00:10:00,noise_10,,20.96509812906314,
2024-09-06 00:20:00,noise_10,,20.649059050548665,
2024-09-06 00:30:00,noise_10,,20.844462185696283,
2024-09-06 00:40:00,noise_10,,21.091497802947295,
2024-09-06 00:50:00,noise_10,,21.167335883288363,
2024-09-06 01:00:00,noise_10,,21.50778903673892,
2024-09-06 01:10:00,noise_10,,20.756464648294887,
2024-09-06 01:20:00,noise_10,,21.1670360950133,
2024-09-06 01:30:00,noise_10,,21.345992794075016,
2024-09-06 01:40:00,noise_10,,21.186553221471804,
2024-09-06 01:50:00,noise_10,,21.273834419976044,
2024-09-06 02:00:00,noise_10,,20.74271437256678,
2024-09-06 02:10:00,noise_10,,21.484682714232008,
2024-09-06 02:20:00,noise_10,,20.875110863924775,
2024-09-06 02:30:00,noise_10,,20.968458115592085,
2024-09-06 02:40:00,noise_10,,20.675515923411446,
2024-09-06 02:50:00,noise_10,,20.496084014627677,
2024-09-06 03:00:00,noise_10,,20.061568361017148,
2024-09-06 03:10:00,noise_10,,19.999162199184603,
2024-09-06 03:20:00,noise_10,,20.212677505125452,
2024-09-06 03:30:00,noise_10,,20.174414958786215,
2024-09-06 03:40:00,noise_10,,19.432383218832733,
2024-09-06 03:50:00,noise_10,,20.06787753185275,
2024-09-06 04:00:00,noise_10,,19.945683531820524,
2024-09-06 04:10:00,noise_10,,19.56808915330107,
2024-09-06 04:20:00,noise_10,,20.37110204136828,
2024-09-06 04:30:00,noise_10,,20.49605478634352,
2024-09-06 04:40:00,noise_10,,20.91557190639616,
2024-09-06 04:50:00,noise_10,,21.297542099465627,
2024-09-06 05:00:00,noise_10,,20.750255012916647,
2024-09-06 05:10:00,noise_10,,20.78234599700731,
2024-09-06 05:20:00,noise_10,,21.081657877305307,
2024-09-06 05:30:00,noise_10,,21.10865960730496,
2024-09-06 05:40:00,noise_10,,21.090527975881514,
2024-09-06 05:50:00,noise_10,,20.913607597152442,
2024-09-06 06:00:00,noise_10,,20.614395311795985,
2024-09-06 06:10:00,noise_10,,20.07898352790425,
2024-09-06 06:20:00,noise_10,,20.28469764661594,
2024-09-06 06:30:00,noise_10,,20.633687780601218,
2024-09-06 06:40:00,noise_10,,20.358910588830245,
2024-09-06 06:50:00,noise_10,,20.310692603267505,
2024-09-06 07:00:00,noise_10,,20.644682589310452,
2024-09-06 07:10:00,noise_10,,20.936618306307082,
2024-09-06 07:20:00,noise_10,,21.251758447718984,
2024-09-06 07:30:00,noise_10,,21.256776619285688,
2024-09-06 07:40:00,noise_10,,21.996270920138137,
2024-09-06 07:50:00,noise_10,,21.955253686214913,
2024-09-06 08:00:00,noise_10,,22.05336253787941,
2024-09-06 08:10:00,noise_10,,22.58078418823383,
2024-09-06 08:20:00,noise_10,,23.037652250510764,
2024-09-06 08:30:00,noise_10,,23.34193540371702,
2024-09-06 08:40:00,noise_10,,23.5801540981804,
