sensor_scenario,event_q,deltaT_threshold,model,model_key,algorithm,algorithm_key,horizon_min,threshold_mean,threshold_std,threshold_last_fold
missing_5,0.95,4.259999999999999,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,10,0.8813392623931297,0.01793964999606656,0.8889701029420972
missing_5,0.95,4.259999999999999,DT-proxy base,DT_PROXY_BASE,RF,rf,10,0.5615048007033556,0.04990066385383701,0.5575846399308266
missing_5,0.95,4.259999999999999,DT-proxy base,DT_PROXY_BASE,XGBoost,xgb,10,0.3613922417163849,0.08226611277480335,0.39463111758232117
missing_5,0.95,4.259999999999999,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,10,0.8819200831829294,0.030897703630025794,0.9073285311390398
missing_5,0.95,4.259999999999999,Causal-parents,CAUSAL_PARENTS,RF,rf,10,0.5653184023614066,0.027245036878326728,0.5722357638854372
missing_5,0.95,4.259999999999999,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,10,0.3938556969165802,0.028862546159322714,0.4085155129432678
missing_5,0.95,4.259999999999999,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,10,0.8561809823709219,0.042872692801669963,0.9013392747083184
missing_5,0.95,4.259999999999999,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,10,0.5693057804356625,0.017726933208343617,0.5872100313671975
missing_5,0.95,4.259999999999999,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,10,0.3934521496295929,0.0404098037792208,0.38640981912612915
missing_5,0.95,4.259999999999999,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,30,0.8046998794143031,0.03502635453455203,0.8552763369862143
missing_5,0.95,4.259999999999999,DT-proxy base,DT_PROXY_BASE,RF,rf,30,0.5544747434711955,0.038852885690450964,0.5183383298250265
missing_5,0.95,4.259999999999999,DT-proxy base,DT_PROXY_BASE,XGBoost,xgb,30,0.34113773703575134,0.03390572693811515,0.3884047865867615
missing_5,0.95,4.259999999999999,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,30,0.848367659444372,0.01989193689499643,0.8451546063812321
missing_5,0.95,4.259999999999999,Causal-parents,CAUSAL_PARENTS,RF,rf,30,0.5539656692242731,0.021643618765647042,0.5415255139714084
missing_5,0.95,4.259999999999999,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,30,0.3352330267429352,0.045504125284589865,0.38363131880760193
missing_5,0.95,4.259999999999999,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,30,0.8492619467345758,0.043848980231489185,0.8796977740244076
missing_5,0.95,4.259999999999999,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,30,0.5752957626458397,0.016434587651447705,0.5673376014249336
missing_5,0.95,4.259999999999999,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,30,0.3711100995540619,0.05010528567778071,0.33689749240875244
missing_5,0.95,4.259999999999999,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,60,0.7690228032592314,0.018037595221575036,0.7808017545502172
missing_5,0.95,4.259999999999999,DT-proxy base,DT_PROXY_BASE,RF,rf,60,0.556958510130473,0.037126813148257366,0.536714883032806
missing_5,0.95,4.259999999999999,DT-proxy base,DT_PROXY_BASE,XGBoost,xgb,60,0.28709554076194765,0.025005471468878437,0.3259868025779724
missing_5,0.95,4.259999999999999,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,60,0.7879690466720998,0.060209653651533704,0.8144428312407803
missing_5,0.95,4.259999999999999,Causal-parents,CAUSAL_PARENTS,RF,rf,60,0.540853520093416,0.01767551761075029,0.5311791020243603
missing_5,0.95,4.259999999999999,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,60,0.2859871298074722,0.030583711027941822,0.2849158048629761
missing_5,0.95,4.259999999999999,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,60,0.7832153777246607,0.08193992495392777,0.79936881382519
missing_5,0.95,4.259999999999999,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,60,0.5471068118667877,0.02360682319136615,0.5878967191235213
missing_5,0.95,4.259999999999999,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,60,0.3499790370464325,0.03743527227292792,0.3626460134983063
missing_5,0.95,4.259999999999999,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,120,0.736029652385329,0.041904396872295434,0.7779515388598499
missing_5,0.95,4.259999999999999,DT-proxy base,DT_PROXY_BASE,RF,rf,120,0.5107615605902784,0.014853832978576712,0.5095611178220539
missing_5,0.95,4.259999999999999,DT-proxy base,DT_PROXY_BASE,XGBoost,xgb,120,0.2269704282283783,0.04027863531229324,0.2140672355890274
missing_5,0.95,4.259999999999999,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,120,0.6818244791938571,0.0415045324851542,0.7320844461310739
missing_5,0.95,4.259999999999999,Causal-parents,CAUSAL_PARENTS,RF,rf,120,0.5263236488085615,0.02268146139496516,0.5383840354240927
